Time_s,Phase,World_X,World_Y,World_Z,Force_Mag_N,Force_X_N,Force_Y_N,Force_Z_N,Torque_X_Nm,Torque_Y_Nm,Torque_Z_Nm,TCP_X,TCP_Y,TCP_Z,TCP_Rx,TCP_Ry,TCP_Rz,Rod_Length_m
6.974390506744385,Phase_0_Cal_Plunge,0.10066897489307275,-0.598147140533035,0.25314017049385446,4.208688059442743,-3.604701995578637,-2.0729090351738058,-0.6497898403808045,0.033899067966752766,0.029386570866103242,-0.02964183979260842,-0.1078134163449332,-0.598147140533035,0.2501808459489133,-1.7558231364375494,-1.759159906610879,0.7330578402048537,0.19185923498265078
7.075995206832886,Phase_0_Cal_Plunge,0.10070734821507249,-0.5981659830760011,0.24810584562110977,4.103892613379248,-3.5844260826932723,-1.9971116560942428,-0.07327532292272622,0.035281425314037315,0.04438518433346267,-0.021926270961241206,-0.10422647705251668,-0.5981659830760011,0.24664817472890213,-1.7559070198593034,-1.7591299678339791,0.733215868368513,0.19185923498265078
7.177176237106323,Phase_0_Cal_Plunge,0.1006845963464245,-0.5981790056602044,0.24298368468552012,4.087671697929588,-3.5586490126403794,-2.007605108847653,-0.12082566704562551,0.03914271293269423,0.028342571390531115,-0.0067807276711893336,-0.10062065032123806,-0.5981790056602044,0.2430101719964122,-1.7559558941181335,-1.759108293932113,0.7331606788084196,0.19185923498265078
7.278388261795044,Phase_0_Cal_Plunge,0.10075621615990311,-0.5981742769274219,0.23797283347366593,0.6639012229714562,-0.33500534099755475,-0.49616736565603303,0.28697421595686884,0.015824683990105833,0.0080331666046091,0.02148071800802194,-0.09702680059404109,-0.5981742769274219,0.23951760798077132,-1.7558268138463209,-1.7592473045460442,0.733240516058201,0.19185923498265078
7.379414319992065,Phase_0_Cal_Plunge,0.10069813769530862,-0.5981599483866815,0.23289175038458781,0.6656013816114574,-0.23439947610692377,-0.5633255822902374,0.26598190378528697,0.011438861069544946,0.004911025092949017,0.00039067958557066797,-0.09347499996213733,-0.5981599483866815,0.23588367199655622,-1.7558359574959101,-1.7591498649441715,0.7331612653573872,0.19185923498265078
7.480446100234985,Phase_0_Cal_Plunge,0.10071356382283499,-0.5981611549786753,0.22786365543904955,0.4281554728133285,-0.28818319453191016,-0.23936515465021935,0.20729659434892958,0.013654943540330049,0.005439184035275699,-0.02371860231299637,-0.08990869201031608,-0.5981611549786753,0.23233917988349764,-1.7558126342334992,-1.7592064738436672,0.7331371221926264,0.19185923498265078
7.581451892852783,Phase_0_Cal_Plunge,0.10070482599970888,-0.5981701975487547,0.22278517580917662,0.22603057511860303,-0.16983002748478795,-0.11229962393380412,-0.09816505038601459,0.015288418065249445,-0.0011960014077391386,-0.002395420060135596,-0.08632384319990047,-0.5981701975487547,0.22874197392511147,-1.7559197937049955,-1.7591650606254714,0.7331552515054376,0.19185923498265078
7.6830809116363525,Phase_0_Cal_Plunge,0.10063947185399445,-0.598154754434717,0.2176369555230719,0.8871999561981412,-0.46849745287295913,-0.7175322309847021,0.22974202146679498,0.013137862072054408,0.008253374808379423,0.011703157395961785,-0.082729714084167,-0.598154754434717,0.22505542009015136,-1.7558390597073503,-1.7591323496828584,0.7330257975422189,0.19185923498265078
7.784421682357788,Phase_0_Cal_Plunge,0.10069126126156275,-0.5981708911534566,0.21262874672369259,0.8940012408881783,-0.47365549845193217,-0.7518831198332594,0.09777761300859673,0.009021147802647988,-0.005439414687235428,0.007343959633748288,-0.07915175503924259,-0.5981708911534566,0.22155070232779728,-1.755700202063628,-1.7592359015458445,0.7331139973845193,0.19185923498265078
7.885875940322876,Phase_0_Cal_Plunge,0.10070971208970073,-0.5981643976778884,0.20753858932209995,0.49220650775587393,-0.2006611420126559,-0.3968257007262111,0.21102539090488967,0.013553091076081195,0.0013872174390490636,0.007865327968161352,-0.07553942351757466,-0.5981643976778884,0.2179644642175191,-1.7557670580827243,-1.7592207927696253,0.7331545482600137,0.19185923498265078
7.98740553855896,Phase_0_Cal_Plunge,0.10072759438345556,-0.5981837274904344,0.2025084250392115,0.8705619273289884,-0.45474571620996346,-0.6276622057966083,0.3963894023785027,0.018570859755319552,0.0077817365932673155,-0.0007660100871724491,-0.07196991555148463,-0.5981837274904344,0.2144202456337835,-1.7559441899974677,-1.7591372301271613,0.7332601254622757,0.19185923498265078
8.088819742202759,Phase_0_Cal_Plunge,0.10071264348277356,-0.5981717105188044,0.19751472971479078,1.1010854987070995,-0.53226645444548,-0.9566065256804872,-0.1182609485866194,0.01262352872763745,0.0026566462390002444,-4.382849350474625e-05,-0.0684494116076643,-0.5981717105188044,0.21087859792344898,-1.755879380056033,-1.7591418022274934,0.7332328336488172,0.19185923498265078
8.19017219543457,Phase_0_Cal_Plunge,0.10069424496957773,-0.5981444855095998,0.192373542781796,0.6634855623361714,-0.2948578157209717,-0.5780091294218418,0.13848251240430204,0.007090608241751795,-0.0029708926668795313,0.006646177300836958,-0.06482705317744053,-0.5981444855095998,0.20723022006633618,-1.7558506327162335,-1.7591768676771076,0.7331183633528687,0.19185923498265078
8.291564702987671,Phase_0_Cal_Plunge,0.10072187873078006,-0.598183649978142,0.18728861214005063,1.1007118327395184,-0.24891879462605757,-0.861367730925161,0.6384760015345444,0.011084200127064252,0.009429763180858053,0.00732921886041692,-0.06121192421886326,-0.598183649978142,0.20365417114763062,-1.7559078231605139,-1.7591625187312994,0.7332291662616224,0.19185923498265078
8.39274001121521,Phase_0_Cal_Plunge,0.1007909672925205,-0.5981904879579063,0.18224931524960347,0.8189305891652656,-0.019055008465006035,-0.5991996455869648,0.5578924638776036,0.01919757551385437,0.009645595444365329,0.0024934335156338665,-0.0575997502247067,-0.5981904879579063,0.20013970313449225,-1.7558373902522806,-1.759288740347851,0.7333119490128247,0.19185923498265078
8.494221687316895,Phase_0_Cal_Plunge,0.1006252502728135,-0.5981717072053723,0.1771341331782391,1.0257517278050616,-0.3813867126497293,-0.893723368765125,0.3285868570597704,0.024993669955528618,0.012464063398408705,-0.007786217056088527,-0.05409994992343395,-0.5981717072053723,0.1964055435764338,-1.7558347758318718,-1.7590970143008733,0.733036816568826,0.19185923498265078
8.595590114593506,Phase_0_Cal_Plunge,0.10068496529853234,-0.5981613477506402,0.1720305636338357,0.5283169472215398,-0.31579283856352885,-0.4234827083706925,0.0074883606015797265,0.016997470622670513,-0.008569117041181042,0.0006606971535600961,-0.05044895639070465,-0.5981613477506402,0.19283899984295355,-1.755782466670846,-1.7592114644713404,0.7330754731249578,0.19185923498265078
19.47350788116455,Phase_1_Yield_to_45,-0.15918328580875912,-0.5985328351312272,0.2643427944210064,0.2068054098409975,0.12016626174476439,0.14442690553759296,-0.0864257833902992,-0.0026828497599553445,0.00437874838057315,0.002139657965087074,-0.29947816333982497,-0.5985328351312272,0.0743590016459652,-1.7551561154746589,-1.7615793568525395,0.7320661309293528,0.19185923498265078
19.574283123016357,Phase_1_Yield_to_45,-0.1576133318194989,-0.5985212765004686,0.26344760473083245,0.45867465694516574,-0.4317480712482561,-0.018712000156022816,-0.15370720525511236,0.04023087453428514,0.010217958725602447,-0.01119264864385489,-0.2977350435274979,-0.5985212765004686,0.07483613205755171,-1.7548379856940224,-1.761912838219594,0.7318994653846005,0.19185923498265078
19.67473340034485,Phase_1_Yield_to_45,-0.15580679591343546,-0.5984508932479665,0.2627724066440363,0.25864468486236714,-0.17255034803107483,-0.15225851366276086,-0.11807114558229297,0.03268919550922523,0.010838410011190494,-0.010677335540004666,-0.2959801925920457,-0.5984508932479665,0.07563610870136842,-1.7549348163756788,-1.7617336246279292,0.731804325539794,0.19185923498265078
19.77553081512451,Phase_1_Yield_to_45,-0.15386430630101955,-0.5985156657776199,0.2620831499352465,0.3077392588549554,0.220806282877623,0.10572330021387616,0.1864688195764938,0.023994071088838997,0.018299109015609813,0.018975457428568994,-0.29411926692195844,-0.5985156657776199,0.07652227818592855,-1.7550539463157848,-1.7617060054168105,0.7320633057435173,0.19185923498265078
19.87588143348694,Phase_1_Yield_to_45,-0.1520519658372836,-0.5984672348560558,0.2613369537118893,1.561587132795561,-1.2775511135874362,-0.740831530868709,-0.5075294753557551,0.033656771638452786,0.009511736952620867,-0.01955607083691418,-0.2923101082806003,-0.5984672348560558,0.07727615600802334,-1.7550722871037392,-1.7616533550469635,0.7319855068844195,0.19185923498265078
19.977160930633545,Phase_1_Yield_to_45,-0.15017994794542905,-0.5984823040100371,0.26047111327124073,2.008756401075011,-1.8987158125006949,-0.6171993260167163,0.22146226356688453,0.033733616331355555,0.10630996133170383,-0.026628395875390315,-0.29037415008775924,-0.5984823040100371,0.07798763090684807,-1.7550149362466365,-1.7617151813590666,0.7319223529077168,0.19185923498265078
20.07815384864807,Phase_1_Yield_to_45,-0.14840699272241484,-0.598434864226665,0.2597259077335119,1.130814973243396,-1.0349577132500865,0.06050688935140432,0.45160154100338473,0.03113911124291815,0.19181951778399603,2.1030353786995997e-05,-0.28859354153772,-0.598434864226665,0.07871435967867574,-1.755066187344879,-1.7616066236295136,0.7318379279038368,0.19185923498265078
20.179462909698486,Phase_1_Yield_to_45,-0.14644178456254775,-0.5984642756125721,0.25895352537644595,1.9758632125640172,-1.8530616982534556,0.3053983633214511,0.613945939729547,0.036258573208599446,0.267525208951449,-0.01125855653298763,-0.2866577727190846,-0.5984642756125721,0.07955781489261068,-1.755040038498641,-1.7616717946453455,0.732011817027191,0.19185923498265078
20.280633687973022,Phase_1_Yield_to_45,-0.14457494540173169,-0.5984593243073156,0.25822516066096807,1.6550583675027122,-1.5091364900636584,-0.037018127442020536,0.6784945927859485,0.02782980300720472,0.3005667019995632,-0.003937202471439108,-0.2848226864595956,-0.5984593243073156,0.0803628378931169,-1.7551253739726087,-1.7616083992524965,0.7320951081459325,0.19185923498265078
20.382047176361084,Phase_1_Yield_to_45,-0.14270148438368935,-0.5984695307764711,0.2573369778690281,2.781551491260998,-1.6803928708240732,0.39846724755306456,2.1804890164473187,0.02406395955078037,0.4746606103143854,0.0007787644048610282,-0.2828699093943352,-0.5984695307764711,0.08105953480814934,-1.7549600411002484,-1.761751551918971,0.7320039678126365,0.19185923498265078
20.48346471786499,Phase_1_Yield_to_45,-0.14082472437332788,-0.5984423514336723,0.25662210387681933,2.0352386766052533,-1.798638009679937,-0.06142770824531619,0.9504338049250068,0.023509588055948553,0.35236291104101436,0.0009422667781885606,-0.28103734741676417,-0.5984423514336723,0.08188111229055095,-1.755090188931916,-1.7616624996759522,0.7320423991824613,0.19185923498265078
20.584484338760376,Phase_1_Yield_to_45,-0.13898585660090795,-0.5984388410135457,0.2558761990603119,1.923588561332655,-1.7227764043232228,0.2789547558549237,0.80896146891116,0.020306175479868332,0.3487868244790269,-0.009744650349003809,-0.27920963719130854,-0.5984388410135457,0.0826539538082624,-1.7551739542114493,-1.7616121005320624,0.7320826523797813,0.19185923498265078
20.685391187667847,Phase_1_Yield_to_45,-0.13715313944065458,-0.5983927413164724,0.25505436828173433,1.9279897359656384,-1.701387650701519,0.48652551562614754,0.7653217667582234,0.01998946004377558,0.331037066386918,0.0018542038139948063,-0.2773325883427764,-0.5983927413164724,0.08336875842375449,-1.755045216779815,-1.7616166487649014,0.7319396734048557,0.19185923498265078
20.78670358657837,Phase_1_Yield_to_45,-0.13529032956104706,-0.5983841834277683,0.25425361206514574,1.939459396017655,-1.6183589643817815,0.3968296727039139,0.9924430573428378,0.02228131915597269,0.3651240479720362,-0.006455197774953742,-0.27544916269401754,-0.5983841834277683,0.08411974377085918,-1.7550685730121431,-1.7616507777073163,0.7319515554860638,0.19185923498265078
20.887171745300293,Phase_1_Yield_to_45,-0.13337538402758134,-0.5983850216745211,0.2534921511864755,1.9823826120062575,-1.6913444789318786,0.35771443032302397,0.9701726961268694,0.02020637679807468,0.37005885150285234,0.004789252194036188,-0.27355665757078507,-0.5983850216745211,0.08493538059225966,-1.7551196461438758,-1.7616443707866052,0.7320303990979805,0.19185923498265078
20.98762822151184,Phase_1_Yield_to_45,-0.13152782871605373,-0.5984012998503807,0.25270206533158535,1.6802838255634904,-1.5340430071406077,0.15283598228224451,0.6683613911747903,0.027937282661191328,0.3436800593935515,-0.009136235413541983,-0.27169156361567426,-0.5984012998503807,0.08568312441594567,-1.7550799555860972,-1.7616841172925892,0.7320577302589616,0.19185923498265078
21.088317155838013,Phase_1_Yield_to_45,-0.12973838602046442,-0.5983817338851426,0.25194246531953873,2.0326075892796474,-1.8592755353725774,0.31679968217877635,0.7577770496218939,0.016119949435205515,0.33666923026232964,-0.018863270466278913,-0.2698891182315708,-0.5983817338851426,0.08641133316103408,-1.755173546927867,-1.7615795820461817,0.7320059306441495,0.19185923498265078
21.18883490562439,Phase_1_Yield_to_45,-0.12785090899515666,-0.5983681646412298,0.2511671428037936,1.9493914273843456,-1.6963658308757734,-0.1252415168866744,0.9522523129111571,0.01835779720230287,0.3766179136270626,0.005327770903404917,-0.26800623461915185,-0.5983681646412298,0.087197745156473,-1.7550581631449904,-1.7616313817460065,0.7320315651313488,0.19185923498265078
21.289132118225098,Phase_1_Yield_to_45,-0.1258949539390655,-0.5984026875275448,0.2504126401775109,1.8455375878028801,-1.5508977237884498,0.2406059933088553,0.970996392539611,0.013814840372701802,0.36718612400521583,-0.0029966075272884972,-0.26608965161182613,-0.5984026875275448,0.08804730031686361,-1.7550579839051401,-1.7616805891514653,0.7322179827788913,0.19185923498265078
21.389506101608276,Phase_1_Yield_to_45,-0.12410677384705597,-0.5983585974056566,0.249575761056878,1.8313527356117065,-1.4465221796533116,0.5542403839826245,0.9768541461069334,0.006701080932850826,0.37767227886211446,0.008287060456668539,-0.26423345444155044,-0.5983585974056566,0.08871997168467338,-1.755067578149525,-1.7617058952722608,0.7320591311238528,0.19185923498265078
21.489933490753174,Phase_1_Yield_to_45,-0.1223074546667954,-0.5983306464518937,0.24876847612606107,1.6478638312467988,-1.4710745777715712,0.3020655078773234,0.6783444714275972,0.0161606858193651,0.35678480539417307,0.009290321708598878,-0.26239030699873883,-0.5983306464518937,0.08942144582962427,-1.7550377979904288,-1.7617146899516785,0.7319007714046503,0.19185923498265078
21.59058713912964,Phase_1_Yield_to_45,-0.12045033464533053,-0.5983013933943939,0.2480365289692532,1.832943946730023,-1.4106731251155318,0.30526985800003575,1.1298208529353893,0.022315192507560398,0.4029234134011484,0.006115244667702698,-0.26055956004003467,-0.5983013933943939,0.09021706319223036,-1.7550779904113263,-1.7616435423069752,0.7319962911738361,0.19185923498265078
21.691565990447998,Phase_1_Yield_to_45,-0.11856047867608795,-0.5983002680166121,0.24728849726570587,2.054569206661497,-1.6115294232578539,0.3296812835687194,1.2310718070853315,0.026151875047029375,0.39310420647295635,0.009339018695784001,-0.2586942917785965,-0.5983002680166121,0.09102445487342681,-1.755112112313167,-1.761622324874538,0.732030525191327,0.19185923498265078
21.79193425178528,Phase_1_Yield_to_45,-0.11668051240199291,-0.5983351002686191,0.2464880220430203,1.7213255406513002,-1.3070472875046755,0.22598203562058508,1.0970511039609494,0.027469495765065015,0.4075078886427291,-0.012129496695191791,-0.2567989334196491,-0.5983351002686191,0.09178777031610863,-1.7551495797418104,-1.7616707977225283,0.7321146883873049,0.19185923498265078
21.892424821853638,Phase_1_Yield_to_45,-0.11493816302893874,-0.5982570855585733,0.24571112532260994,1.7755130980946834,-1.6524488608523011,-0.14954232658889935,0.6320574470189337,0.025967928868656318,0.37740064976060583,-0.004601638904775679,-0.2550175574234826,-0.5982570855585733,0.09247044843370761,-1.7551132491913515,-1.7615991567912717,0.7318770119549828,0.19185923498265078
21.99253749847412,Phase_1_Yield_to_45,-0.11304104472600636,-0.5982712218337003,0.2448592025093955,1.6494664605696447,-1.629752194915295,-0.25419016765470137,0.005894606060142488,0.02599252383919022,0.37287524459421967,0.0231558214428086,-0.25307369180849454,-0.5982712218337003,0.09320951325215276,-1.7550391362353883,-1.7617776186413812,0.7318724032818834,0.19185923498265078
22.094724655151367,Phase_1_Yield_to_45,-0.11115789788501207,-0.5982709627286327,0.24417348270765604,1.9676154295834398,-1.5652947282543426,0.3901762219664159,1.126554662786499,0.02043095658230793,0.443874954045647,-0.020239310764182564,-0.2512572287854536,-0.5982709627286327,0.09405622203158598,-1.7551590052333126,-1.761580640438009,0.7320590244904853,0.19185923498265078
22.19479990005493,Phase_1_Yield_to_45,-0.10928856616053939,-0.5982809167928318,0.24338695309644134,1.7303269014040756,-1.4206752101605977,0.23266211197630626,0.9599903513101031,0.022286392831504506,0.4077372481911878,0.011345094567128277,-0.2493792512250979,-0.5982809167928318,0.09482187874855383,-1.7551465896118248,-1.761605411874452,0.7321186149864001,0.19185923498265078
22.295600414276123,Phase_1_Yield_to_45,-0.10740335842209761,-0.5982695294271801,0.24256284890063615,2.0419330164537848,-1.393111317720126,0.3647298797584939,1.4476544528773092,0.019241914232990744,0.4408005508237955,0.015026592499797368,-0.2474634783840422,-0.5982695294271801,0.09557219225909322,-1.7550396408012434,-1.761669100458226,0.732069216684318,0.19185923498265078
22.395878314971924,Phase_1_Yield_to_45,-0.10556262058597696,-0.598259319737173,0.2417795046024506,1.7109388353623247,-1.2965775127018484,-0.26268185668842486,1.0849869557158731,0.022071705844016794,0.4343724800709905,0.009385665050330859,-0.2456079721124838,-0.598259319737173,0.09631988240014996,-1.7550382656666568,-1.7617034206297542,0.7320394148106216,0.19185923498265078
22.49619150161743,Phase_1_Yield_to_45,-0.10373682676144487,-0.5982222137143153,0.24102215178933464,1.9143727516340687,-1.6657876431698242,-0.03484412532898734,0.9427409225188943,0.026242135686034153,0.4119307937460701,0.002378901878304296,-0.24378141160820366,-0.5982222137143153,0.09707538428462012,-1.7551157085007145,-1.7616357366276107,0.7320457891687916,0.19185923498265078
22.596477270126343,Phase_1_Yield_to_45,-0.10190330628584898,-0.5982085973932071,0.24032440540686703,3.8910003800553956,-0.9571209227705453,0.12944493954900496,3.769223727030706,0.020719354164077122,0.7130811538888453,0.020680803838348933,-0.24199153564787423,-0.5982085973932071,0.09787849784776714,-1.7551579376901865,-1.761482178953014,0.7321336582214523,0.19185923498265078
22.69664740562439,Phase_1_Yield_to_45,-0.10007262742657448,-0.5981946901403324,0.23944694089280968,1.9679535364669114,-1.5982971511758632,-0.10916912061560144,1.142965196906607,0.013348303256724313,0.46158735344507246,0.0018138530294600239,-0.24007658910416585,-0.5981946901403324,0.09855252217519447,-1.7550404779218045,-1.7616814831470415,0.7319179121868262,0.19185923498265078
22.797109127044678,Phase_1_Yield_to_45,-0.09815776477930344,-0.5982176770174343,0.2386715192322494,1.780242733707543,-1.351522043190254,0.19170003034506033,1.1427613294363135,0.0184718598328498,0.47893911605203077,0.005047653021796995,-0.23817427082677856,-0.5982176770174343,0.09935822862365956,-1.755102987302459,-1.7616944554037404,0.7320361365388304,0.19185923498265078
22.89731526374817,Phase_1_Yield_to_45,-0.09630918273510722,-0.5982112766338394,0.23792291281660344,2.0220337513102065,-1.564858748718069,-0.0005594196760689493,1.2805613124906479,0.009727246943709964,0.48164136789754197,0.004346573434678065,-0.23633778125480473,-0.5982112766338394,0.10013602884974737,-1.7551382833977187,-1.7616440290391184,0.7320828078387778,0.19185923498265078
22.99950861930847,Phase_1_Yield_to_45,-0.09445225370022414,-0.598179213056283,0.23715113268929047,1.8861152437141548,-1.3047707360239529,-0.023364740820468723,1.361784905142075,0.02176523587014678,0.48546878172774477,0.008158355080447913,-0.2344790031804487,-0.598179213056283,0.10090334500088738,-1.7551365723062178,-1.7615933272260342,0.7320667180565114,0.19185923498265078
23.099592208862305,Phase_1_Yield_to_45,-0.09263175762308368,-0.5981656805745685,0.23635090380870563,2.312667822017502,-1.430394633641145,-0.17394813525586805,1.808907320259055,0.016940655752367882,0.5147544343550646,0.02144931477965952,-0.23262587079121627,-0.5981656805745685,0.10162478285419402,-1.7550771052975018,-1.7616036048349442,0.7320006022770849,0.19185923498265078
23.200403928756714,Phase_1_Yield_to_45,-0.09076090990787683,-0.5981598090324733,0.23556565191454476,2.0559319120323547,-1.5130918095302635,-0.23391583392901252,1.3721124536577685,0.023477864153458292,0.5189159400515797,0.026677030781690647,-0.23074772474592542,-0.5981598090324733,0.10239241502088342,-1.7551120335937338,-1.7616482860592555,0.7320000282975505,0.19185923498265078
23.301751375198364,Phase_1_Yield_to_45,-0.08884368382617513,-0.5981739041248356,0.2347949508732691,2.262282065796668,-1.584857995218556,-0.049768218009091855,1.6135886727085245,0.022029149117958387,0.5462287238884599,0.007861136658103993,-0.22884707324993292,-0.5981739041248356,0.10320313065176887,-1.7551129720006526,-1.7616250876009576,0.7321287812110469,0.19185923498265078
23.402448892593384,Phase_1_Yield_to_45,-0.08698741078477078,-0.5981866145139578,0.2339923435805643,2.31534492421555,-1.442687478506611,-0.27728256001235646,1.7895779780059715,0.00982038078887131,0.546629240262425,0.031152573512764757,-0.22696696093532076,-0.5981866145139578,0.10394818484777832,-1.755068971083528,-1.761743850546906,0.7321130676479187,0.19185923498265078
23.50333333015442,Phase_1_Yield_to_45,-0.08519084452115655,-0.5981130537094026,0.23318484518240748,2.462648416494583,-1.7469878079220378,-0.20007846430151124,1.7241344003173822,-0.007718804714227945,0.548947858300058,0.044545323487281775,-0.22512560915433422,-0.5981130537094026,0.10464756144249696,-1.7550649850032582,-1.7616591201178264,0.7319370218704656,0.19185923498265078
23.604002237319946,Phase_1_Yield_to_45,-0.08334601654859057,-0.598100978566249,0.23243423838781163,2.2263453710011425,-1.461764696675486,-0.030871087853419,1.6789593975037589,-0.0048522655892304185,0.5597599239768436,0.050072622077829046,-0.22329035963034674,-0.598100978566249,0.10542129265755756,-1.7551109465023573,-1.7616218864465893,0.7319333279912038,0.19185923498265078
23.70501446723938,Phase_1_Yield_to_45,-0.08146882189038314,-0.5981057811183974,0.2316894096738616,2.285433028364964,-1.4318950404840396,0.06370773344367348,1.780118547984412,-0.014481007850140882,0.5335952386128946,0.06053649080963052,-0.22143630912346457,-0.5981057811183974,0.10622199629552664,-1.755124068756457,-1.7616058719953096,0.7320154027310515,0.19185923498265078
23.805967807769775,Phase_1_Yield_to_45,-0.07954149556782082,-0.5981301163847914,0.23087883938847634,2.5430210038695296,-1.5325243343675639,-0.1893023833373649,2.0205171611138666,-0.012620244016470647,0.5707540477928987,0.06885674464116176,-0.21950032386579718,-0.5981301163847914,0.10701166206234558,-1.7551625658246517,-1.7616661946345111,0.7321237437992217,0.19185923498265078
23.9069721698761,Phase_1_Yield_to_45,-0.07776960661507272,-0.5980958920227598,0.2301154847901964,2.4401419179496475,-1.7201436766285372,-0.14774254740295295,1.7244043757705816,-0.013157233472871604,0.5688739494451444,0.05435657487535528,-0.2177076359589058,-0.5980958920227598,0.1077248035434496,-1.75514950572537,-1.7615688474543552,0.7320259521492167,0.19185923498265078
24.007895946502686,Phase_1_Yield_to_45,-0.07584537488354817,-0.5980786239186949,0.229295364588858,2.4794025773068302,-1.7581985596983933,-0.3782163918363147,1.7067886002597294,-0.01084892836501061,0.5482773451079687,0.0786260067797222,-0.215767086097216,-0.5980786239186949,0.1085055282936305,-1.755071772862688,-1.7616760464735597,0.7320329949488225,0.19185923498265078
24.108901500701904,Phase_1_Yield_to_45,-0.07403668825559927,-0.598065383503918,0.22854166307876747,2.5596915996280183,-1.7724640355126273,-0.08109540751039584,1.8449433224089182,0.010229114086764357,0.5765727985727647,0.0088761230724548,-0.21395520406877636,-0.598065383503918,0.10925151542451902,-1.7550555997235597,-1.7616599027142856,0.7319774565798065,0.19185923498265078
24.209965467453003,Phase_1_Yield_to_45,-0.0721151490272045,-0.5980557429435504,0.2277725681308159,2.7171452280011277,-1.8198964647189781,-0.2894959687910234,1.9967591571860668,-0.0010816199863494256,0.6172202968254378,0.03537427880938261,-0.21205263839698957,-0.5980557429435504,0.11006641659016006,-1.7550486424672402,-1.761647117659627,0.7320656323226321,0.19185923498265078
