Ball_X,Ball_Y,Ball_Z,TCP_X,TCP_Y,TCP_Z,TCP_Rx,TCP_Ry,TCP_Rz
-0.49844732880592346,0.029556361958384514,0.5153955817222595,0.17589101913366692,-0.6820102970692346,0.3725665693234734,1.445703420181946,-0.5708978079709295,0.6921278200587603
-0.5168746113777161,0.02294265292584896,0.5166701674461365,0.17586943158794793,-0.6820165133485159,0.3725290879451021,1.7488027324380766,-1.2607221291992865,-0.09815742457192729
-0.515130341053009,0.019972216337919235,0.5139766931533813,0.17589987635890317,-0.6819986383654653,0.3725416716163056,1.7737091547677823,-1.3863381205716483,-0.25058832993876545
-0.5119958519935608,-0.02732367441058159,0.5099085569381714,0.17590007836939886,-0.7285923974258919,0.37255581315218944,1.7812848224435267,-1.4377097439337492,-0.3154209896253039
-0.33968374133110046,0.08609983325004578,0.5116482973098755,0.054072880932582196,-0.605947646444567,0.25076074107579294,1.7807809606291465,-1.7207000254916263,-0.6629156955919564
-0.3861630856990814,0.08831767737865448,0.5080810785293579,0.0863430747834733,-0.6059358202384127,0.2830213379605433,1.78075685872124,-1.7206913796276384,-0.6629491253725998
-0.11104916036128998,0.09554566442966461,0.5219069123268127,-0.11665645674632384,-0.6059536284125678,0.08000431997594018,1.7808196906084899,-1.7206373414069975,-0.6628652021111527
0.004794075153768063,0.09948796033859253,0.5274603962898254,-0.20185153810358475,-0.6059379483238663,-0.005171413626047339,1.780769333964454,-1.7206833910350952,-0.6629046752056911
0.22376953065395355,0.10647176206111908,0.5381131172180176,-0.36208723223325534,-0.6059577619665834,-0.16543109487209667,1.7808155343842613,-1.7206532133393255,-0.6628594673751634
0.2270963191986084,-0.03485695272684097,0.5389249324798584,-0.3620973202789911,-0.7498664327747497,-0.16545730030467526,1.7808342986735424,-1.7206860316383648,-0.6629339684543452
0.22940222918987274,-0.12659555673599243,0.5350075364112854,-0.36209264852609835,-0.8441189065838567,-0.16545797041387061,1.7808442971620895,-1.7206806402527164,-0.6629071542961723
0.0008837531786412001,-0.15532322227954865,0.5218551158905029,-0.19258030590482925,-0.8635159750717084,0.0040726371146621865,1.7808216084958497,-1.7206391178584355,-0.662960886702123
-0.1302536278963089,-0.15504273772239685,0.5176968574523926,-0.09588313285822823,-0.8635270110197666,0.10078203308218292,1.7807847458163781,-1.7206954991826824,-0.6628745419618813
-0.1381220817565918,0.020288394764065742,0.5221133828163147,-0.09589314639739172,-0.6811185395904658,0.10078469720558644,1.780804448493231,-1.720682104442287,-0.6629107239705757
-0.14363186061382294,0.20370303094387054,0.5246086120605469,-0.09589443742786671,-0.49678054639169983,0.10077924773646466,1.7807685098082573,-1.7207286269935758,-0.6628929540073552
-0.26375576853752136,0.1977730691432953,0.5167179107666016,-0.008108598854991794,-0.4967781394790146,0.18855834373932698,1.7807961600258337,-1.7206926580289088,-0.6629149386495758
-0.26371628046035767,0.1977434754371643,0.5166406035423279,-0.008093497431939684,-0.4967791362098759,0.18857302012168897,1.7807819446961344,-1.7206760450297545,-0.6628534540575498
