Rod_X,Rod_Y,Rod_Z
0.04808899760246277,0.1682106852531433,0.5068510174751282
0.0480918325483799,0.16822059452533722,0.5068808794021606
0.048088595271110535,0.1682092845439911,0.5068467855453491
0.04808947443962097,0.16821233928203583,0.5068560242652893
0.04808860644698143,0.16820931434631348,0.5068469047546387
0.0480889193713665,0.16821041703224182,0.5068501830101013
0.04809001088142395,0.16821423172950745,0.506861686706543
0.04808962717652321,0.168212890625,0.5068576335906982
0.048089586198329926,0.16821275651454926,0.5068572163581848
0.04808953404426575,0.16821256279945374,0.5068566799163818
0.04808811470866203,0.16820760071277618,0.5068417191505432
0.04808838665485382,0.1682085394859314,0.5068445801734924
0.048086442053318024,0.168201744556427,0.5068240761756897
0.04808717593550682,0.16820432245731354,0.5068318247795105
0.0480874702334404,0.1682053506374359,0.5068349242210388
0.04808533191680908,0.1681978851556778,0.5068123936653137
0.04808725044131279,0.16820457577705383,0.5068325996398926
0.048086781054735184,0.16820292174816132,0.5068276524543762
0.048086076974868774,0.16820047795772552,0.5068202614784241
0.04808202013373375,0.1681862771511078,0.5067774653434753
0.04808179289102554,0.16818548738956451,0.5067750811576843
0.048082731664180756,0.16818876564502716,0.506784975528717
0.04808162897825241,0.16818490624427795,0.5067733526229858
0.04808295890688896,0.16818957030773163,0.5067873597145081
0.04808089882135391,0.1681823581457138,0.5067656636238098
0.04808007925748825,0.1681794971227646,0.5067570209503174
0.04807889834046364,0.1681753545999527,0.5067445635795593
0.04807991161942482,0.16817890107631683,0.5067552328109741
0.0480768159031868,0.1681680828332901,0.506722629070282
0.04807821661233902,0.16817298531532288,0.5067374110221863
0.04807909578084946,0.16817604005336761,0.5067466497421265
0.048079390078783035,0.16817708313465118,0.5067497491836548
0.04807915538549423,0.16817626357078552,0.506747305393219
0.04807869344949722,0.1681746542453766,0.5067424178123474
0.048076387494802475,0.16816656291484833,0.506718099117279
0.04807746037840843,0.16817033290863037,0.5067294239997864
0.048076074570417404,0.16816549003124237,0.5067148208618164
0.04807816445827484,0.16817279160022736,0.5067368149757385
0.04807485267519951,0.16816121339797974,0.5067019462585449
0.04807619750499725,0.16816593706607819,0.5067161321640015
0.04807329177856445,0.1681557595729828,0.5066854953765869
0.0480743832886219,0.1681595742702484,0.5066969990730286
0.04807566478848457,0.16816405951976776,0.5067104697227478
0.04807640239596367,0.1681666374206543,0.5067182779312134
