Ball_X,Ball_Y,Ball_Z,TCP_X,TCP_Y,TCP_Z,TCP_Rx,TCP_Ry,TCP_Rz
-0.46263444423675537,0.18919004499912262,0.5913810133934021,0.22205400858893487,-0.5008786052885882,0.2933915198931053,-1.7622791318842044,-1.7564045950695966,0.7290431335799659
-0.4288511872291565,0.12221431732177734,0.579710841178894,0.2040930841496622,-0.5666615224875939,0.2754279246197932,-1.7622975459989922,-1.7563963921039876,0.7290518863400174
-0.424034982919693,0.10808255523443222,0.4995345175266266,0.14885387594095137,-0.5806944750110861,0.3306856329641461,-1.7622462038944762,-1.7564315683176572,0.7290567029976824
-0.32053297758102417,0.11295494437217712,0.4965909719467163,0.07336638283315347,-0.5807011491070627,0.25518719308695986,-1.762254981058876,-1.7563736621620496,0.7290358131384439
-0.31724074482917786,0.016419794410467148,0.4929024279117584,0.07338122631280622,-0.6796392355831561,0.255190065580166,-1.762217838437694,-1.7564112040748758,0.7290502439314059
-0.22892071306705475,0.016557784751057625,0.4970446527004242,0.006392436683921893,-0.6796433479374414,0.1881884645859749,-1.7621855450788186,-1.7564372951290526,0.7290690249894842
-0.13174596428871155,-0.012308613397181034,0.416470468044281,-0.11577809033057579,-0.7137897467071838,0.17170156680779936,-1.7622690105016474,-1.7563914578901225,0.7290748952983823
-0.12954962253570557,-0.10281462967395782,0.4119352698326111,-0.11579049735075848,-0.8073304866355123,0.171689260035896,-1.7622595767765286,-1.7563812073103158,0.7290594477487597
-0.25495103001594543,-0.04681918025016785,0.41520723700523376,-0.023055604648285516,-0.7462269328066229,0.26439977125189307,-1.762235004833422,-1.7563684404908766,0.7290128691307647
-0.07371093332767487,0.1154322624206543,0.5381017923355103,-0.08534036589601557,-0.5848403901717992,0.045385156520550585,-1.7622259567194776,-1.7564229247526524,0.7290722233970265
0.12493990361690521,0.11809337884187698,0.5366305112838745,-0.23123581148744793,-0.5848380210487354,-0.10053172044478487,-1.7622740305999687,-1.756437209710958,0.7290371739680584
0.24327073991298676,0.0885903388261795,0.5042484998703003,-0.3412863835580119,-0.6172671754246049,-0.16545074088525308,-1.7704122728903042,-1.756165971535037,0.738762832796631
0.23955464363098145,0.089535191655159,0.3560073673725128,-0.44225305401683324,-0.6172807067678224,-0.06446855797850404,-1.7703744737125657,-1.756258294776459,0.7387175119333775
0.08316753059625626,0.08648339658975601,0.35162851214408875,-0.3254307863869681,-0.6172740454150969,0.05239261464152997,-1.7703608892912783,-1.7562071530652896,0.7387493030490914
0.08830250054597855,-0.07263878732919693,0.3539685606956482,-0.3254477312151355,-0.7801107895349746,0.05241480148843289,-1.770432390030219,-1.7561762364801283,0.7387751084772427
0.12114842236042023,0.02309275045990944,0.2837390899658203,-0.40360574244151565,-0.6834956667805451,0.07579002765810355,-1.7704310527783542,-1.7562108427788252,0.7387524902594805
0.12060429155826569,0.023958051577210426,0.23987416923046112,-0.4355348311633461,-0.68349114103658,0.10771204725766909,-1.7703957701846211,-1.756229704312605,0.7387302364640923
-0.04717409983277321,0.05700128525495529,0.23175866901874542,-0.3067502708599801,-0.6453492483658765,0.23650774095926702,-1.770412290684279,-1.75623031471009,0.7387145086179587
-0.04528333619236946,-0.023470604792237282,0.23085810244083405,-0.30675052268103226,-0.7302891830436166,0.23650890045857284,-1.7704321103203542,-1.7562083956293777,0.7387344267785553
-0.044192686676979065,-0.08616305142641068,0.2318546324968338,-0.3067284916263705,-0.7965336906235948,0.2365067148959384,-1.7703923215279829,-1.756254866171269,0.7387253697931325
-0.046285100281238556,-0.0909154862165451,0.4097990393638611,-0.18023375849251783,-0.7965433901349901,0.11004171696254622,-1.7705491651802319,-1.7561666049566167,0.7388312848119633
-0.23109516501426697,-0.03517778590321541,0.41373211145401,-0.04261528622060781,-0.7371926753276765,0.24763153512447472,-1.7705139903292924,-1.756158592897478,0.7387616512988711
-0.2763899862766266,-0.03586423769593239,0.41282787919044495,-0.00840770837753807,-0.7372015379377481,0.28181022365826197,-1.7704761684969925,-1.756187186723278,0.7387993209488676
-0.18031613528728485,0.06664615869522095,0.5907257795333862,0.034182277611960576,-0.6305584138894366,0.08444372797055974,-1.7704346393763586,-1.75621775484046,0.738758054276949
-0.17307977378368378,0.06995755434036255,0.3318363428115845,-0.1437556783073084,-0.6305580691852556,0.2623709840964498,-1.7703954126470702,-1.7561913884409721,0.7387969567904915
-0.178400456905365,0.07260788232088089,0.3091580271720886,-0.1675279603050837,-0.6305526274860911,0.2861544584102175,-1.7704057345216344,-1.7562134781640357,0.7387652264037027
-0.18522191047668457,0.0756446048617363,0.28210923075675964,-0.19512819718470198,-0.6305586431840425,0.31375146487229266,-1.770360035772479,-1.7562384962999866,0.7387503716837224
-0.1824064552783966,0.07471074163913727,0.29706281423568726,-0.18150486618228978,-0.6305505245771712,0.30014428026600803,-1.7704502010804533,-1.7562197429646524,0.7387878965238693
