Ball_X,Ball_Y,Ball_Z
-0.14761026203632355,-0.023778386414051056,0.5147899389266968
-0.14752531051635742,-0.023764703422784805,0.5144937038421631
-0.1475028246641159,-0.02376108057796955,0.5144152641296387
-0.14756666123867035,-0.023771364241838455,0.5146378874778748
-0.14754308760166168,-0.023767568171024323,0.5145556926727295
-0.14757953584194183,-0.0237734355032444,0.5146827697753906
-0.1475832462310791,-0.023774033412337303,0.5146957039833069
-0.14761938154697418,-0.02377985790371895,0.5148217678070068
-0.1475997120141983,-0.023776687681674957,0.5147531628608704
-0.1475428342819214,-0.02376752533018589,0.5145547986030579
-0.14755798876285553,-0.023769965395331383,0.5146076083183289
-0.14757059514522552,-0.023771997541189194,0.5146515965461731
-0.14761196076869965,-0.023778662085533142,0.5147958993911743
-0.14758722484111786,-0.023774676024913788,0.5147095918655396
-0.14758333563804626,-0.023774048313498497,0.5146960020065308
-0.14756038784980774,-0.023770354688167572,0.5146160125732422
-0.14756834506988525,-0.023771636188030243,0.5146437883377075
-0.1475965976715088,-0.023776186630129814,0.5147423148155212
-0.14755776524543762,-0.023769931867718697,0.5146068930625916
-0.14753589034080505,-0.02376640774309635,0.514530599117279
-0.1475745439529419,-0.02377263270318508,0.5146653652191162
-0.1475956290960312,-0.02377603016793728,0.514738917350769
-0.14761263132095337,-0.023778770118951797,0.5147982239723206
-0.14762188494205475,-0.023780260235071182,0.514830470085144
-0.14759290218353271,-0.02377558872103691,0.514729380607605
-0.14763902127742767,-0.023783020675182343,0.5148902535438538
-0.14760258793830872,-0.023777151480317116,0.5147631764411926
-0.1476043313741684,-0.0237774308770895,0.5147692561149597
-0.14758753776550293,-0.023774724453687668,0.5147106647491455
-0.14759445190429688,-0.023775840178132057,0.5147348046302795
-0.14759869873523712,-0.023776523768901825,0.5147495865821838
-0.1475447714328766,-0.02376783825457096,0.5145615339279175
-0.14747649431228638,-0.023756837472319603,0.5143234133720398
-0.14747820794582367,-0.02375711500644684,0.5143294334411621
-0.1475421041250229,-0.02376740798354149,0.5145522356033325
-0.1475084275007248,-0.023761983960866928,0.514434814453125
-0.14743037521839142,-0.02374940924346447,0.5141626000404358
-0.14739224314689636,-0.023743268102407455,0.5140296220779419
-0.14736005663871765,-0.023738084360957146,0.5139173865318298
-0.1472780406475067,-0.0237248707562685,0.5136313438415527
-0.14709657430648804,-0.02369563654065132,0.5129984617233276
-0.1471148580312729,-0.023698583245277405,0.5130622386932373
-0.14700837433338165,-0.023681432008743286,0.5126909017562866
-0.14686700701713562,-0.02365865744650364,0.5121978521347046
-0.14683212339878082,-0.02365303784608841,0.512076199054718
-0.14667178690433502,-0.023627210408449173,0.5115170478820801
-0.14662280678749084,-0.02361932024359703,0.5113462209701538
-0.14655989408493042,-0.023609181866049767,0.5111267566680908
-0.146522656083107,-0.023603186011314392,0.51099693775177
-0.1463964730501175,-0.023582857102155685,0.5105568170547485
-0.14632774889469147,-0.023571787402033806,0.5103171467781067
-0.14628778398036957,-0.023565348237752914,0.5101777911186218
-0.14622856676578522,-0.023555809631943703,0.5099712610244751
-0.14629295468330383,-0.02356618456542492,0.5101958513259888
-0.14626969397068024,-0.023562435060739517,0.5101147294044495
-0.14626364409923553,-0.02356146275997162,0.510093629360199
-0.14620815217494965,-0.02355252206325531,0.5099000930786133
-0.14638414978981018,-0.023580875247716904,0.5105139017105103
-0.14657387137413025,-0.023611435666680336,0.5111755132675171
