Ball_X,Ball_Y,Ball_Z,TCP_X,TCP_Y,TCP_Z,TCP_Rx,TCP_Ry,TCP_Rz
-0.2640227973461151,0.19797296822071075,0.5171329975128174,-0.00812526135166522,-0.496770184702651,0.1885650908194878,1.7807723900341301,-1.7207257414073933,-0.6629002067332658
-0.43021267652511597,0.18867094814777374,0.5100826025009155,0.11715642965772782,-0.49677444703652307,0.31382166189089533,1.7807802742494934,-1.7207072038607856,-0.662877737501697
-0.42753303050994873,0.11111629754304886,0.5091381072998047,0.11716658825950302,-0.5763208915020521,0.31382905963546115,1.780809771471723,-1.7206709779552818,-0.662848802377184
-0.3178768754005432,0.012348518706858158,0.5129881501197815,0.03686782579725481,-0.68507697337221,0.233526249479865,1.7808137016273822,-1.7206758580324695,-0.6629277645152823
-0.31478601694107056,-0.04074406251311302,0.5125893354415894,0.03686115985873892,-0.7398226573706833,0.233520711455372,1.7807942363887748,-1.720682973108069,-0.662941755843666
-0.3139617443084717,-0.061436787247657776,0.5112470984458923,0.036864086697567994,-0.7615585673627693,0.23353360598471154,1.7807758262337463,-1.720734081945225,-0.6628871475341557
-0.19789624214172363,-0.058560118079185486,0.5192723870277405,-0.049514402039562644,-0.7615641884543913,0.14716955012238533,1.7807939833391113,-1.7207023570671178,-0.6629156034580781
-0.12885107100009918,-0.055720046162605286,0.5196523070335388,-0.09984794946598854,-0.761574019064565,0.0967974262142958,1.7808024696338416,-1.7206848441706337,-0.6628692842149806
-0.00979942362755537,-0.1894773691892624,0.525488018989563,-0.18515497993351493,-0.8982122234455543,0.011505934451679328,1.7807801407680701,-1.7206825353982003,-0.662882632298761
0.14245915412902832,-0.08550845831632614,0.5315900444984436,-0.2990322353758802,-0.7979551266650357,-0.10237922535960686,1.7808273814893159,-1.720690429626845,-0.6629288474965177
0.24334977567195892,-0.09893973171710968,0.5351145267486572,-0.37366855476524674,-0.8161059776626702,-0.17698228376775282,1.780775883414822,-1.7206821316071403,-0.6629111592853393
0.309207022190094,-0.09707444906234741,0.541266918182373,-0.4213323619843039,-0.81612277956272,-0.22468514333821443,1.7808102577240297,-1.7206555061759132,-0.6628991784214227
0.2984728217124939,-0.09558179974555969,0.4237191379070282,-0.49209752502481996,-0.8161404924504585,-0.1321959697466307,1.7808158178840152,-1.7206651887662678,-0.6628388426940125
0.21754497289657593,0.11425863951444626,0.42026564478874207,-0.43672883321183065,-0.5987102848766297,-0.07681301416551894,1.7807984204987535,-1.720677516628209,-0.662891933880086
0.09112823754549026,0.09427104145288467,0.4143960475921631,-0.3433497465509951,-0.614336490359221,0.016563637094833245,1.7808160715537527,-1.7206770033574892,-0.6629366354776375
-0.12288157641887665,0.08635804802179337,0.4025164544582367,-0.18436942807724,-0.6143259993400321,0.17554531529241696,1.7807929950858918,-1.7207302643733722,-0.6629486146457243
-0.023939285427331924,0.0897170677781105,0.6139839887619019,-0.12246860007988379,-0.6143661443082614,-0.04812710524975225,1.7807992065574614,-1.7206516911121428,-0.6628344317535811
-0.028736814856529236,0.17899766564369202,0.6452221870422363,-0.10403084815811064,-0.5253693994879916,-0.06657876444551575,1.780824486738267,-1.720674786347637,-0.6628726897669076
