timestamp,master_force,master_torque,slave_force,slave_torque,master_fx,master_fy,master_fz,master_mx,master_my,master_mz,slave_fx,slave_fy,slave_fz,slave_mx,slave_my,slave_mz,object_mode,warning_level
1754928559.492983,13.902745316081253,0.592522459191103,9.146058970102418,0.76402744905367,-2.357987720320324,-1.5776856210235957,13.61018476420703,-0.27575599041914794,0.5043664035822368,0.14372205582772363,-4.96299084107984,-5.346558033788742,5.5166505949967135,0.13209918370858637,0.693877100704563,0.29124271267932733,False,0
1754928559.546177,14.257178746878301,0.5930281713003231,9.107165144743483,0.7607649715765948,-2.1178723004721065,-1.7953148294022718,13.984227093502865,-0.2883406096319211,0.49812517314751475,0.14287552858924402,-5.005769332364498,-5.159175592157979,5.5915684359641915,0.12747834694442248,0.6936644160147298,0.2852056994402435,False,0
1754928559.5990689,13.977310179773667,0.5908129595712083,9.200856567190735,0.7579265245854425,-2.3570056486841584,-1.1841600599673763,13.726160759150886,-0.280093078300337,0.4999409622836293,0.14375971242476202,-4.986723427527247,-5.218211050915227,5.706016513775085,0.12307678192128646,0.6910640828602541,0.28589360923704343,False,0
1754928559.653009,14.17756028855556,0.5943460683779835,9.054365906982587,0.7615577406394538,-2.3709751154270178,-1.131768739546979,13.932006038537224,-0.280590140985254,0.5046289756397612,0.1409468648924386,-4.894912899260618,-4.983543255512341,5.760700157673378,0.12122307172677915,0.6926387290379512,0.2924495687220027,False,0
1754928559.7080362,14.020252017896226,0.5914154702099079,9.263385972252792,0.7598245157056722,-2.4000297977954133,-1.606701995299513,13.71954198628066,-0.27724527312499675,0.5038488943352193,0.1379985819152847,-5.061304509096411,-5.3745839002970275,5.595298404535555,0.1272027322775184,0.6936188599050106,0.282923376115454,False,0
1754928559.760159,14.284575302594304,0.5940715023495667,9.178830660251624,0.7608443122845127,-2.34841836990803,-1.7008483116442932,13.987177619382061,-0.28235020271797334,0.5037360837157128,0.13946064280558507,-5.066725473021424,-5.065322286205809,5.737746544374178,0.12325213416288891,0.6952425037861114,0.28342695688520003,False,0
1754928559.815191,13.755268646975706,0.5913730991654885,9.166331436865722,0.7597658910274163,-2.365195107485404,-1.5385968332465134,13.462762994226846,-0.2703346044939557,0.5063259617478044,0.14239158855020984,-4.951907166425017,-5.346813374383913,5.5598411996288775,0.13325785426415523,0.691907925022229,0.28416540383556643,False,0
1754928559.86691,13.938137545668946,0.5947020998210311,9.120875193288814,0.7586089736844173,-2.3372807468114236,-1.5129149520350686,13.657228316919936,-0.2783795872837299,0.5058151423124965,0.14257080599713512,-4.874255758433421,-5.056469433365457,5.819287925714858,0.12430858421922675,0.6901801759601108,0.28928580254759617,False,0
1754928559.92225,13.988679330587967,0.5935591936174129,9.140571690313292,0.7634817929511927,-2.3029076873723855,-1.549503427681966,13.710536266866516,-0.28095227789942273,0.5037430656185009,0.14007589982632168,-5.0683393544054125,-5.165800970310653,5.583590900977583,0.12819588618605304,0.697709023075894,0.28226296613516627,False,0
1754928559.9772658,13.950336038882089,0.5939349166771429,9.094897102337491,0.7614886850263707,-2.2152140468853805,-0.7885727373089884,13.750740175066472,-0.2730256764782947,0.5049875838607016,0.15232598392390298,-4.8000145926875515,-5.250320042093791,5.666670333421709,0.12643801629872423,0.692066525192974,0.29141443026205377,False,0
1754928560.031053,13.926160786403548,0.5966931748250838,9.245157733317827,0.7645656251273925,-2.5785310521341365,-1.3709168474617976,13.616523743573076,-0.27984208023422663,0.5080201168592002,0.1401667431289722,-5.036335996370098,-5.429134554382104,5.534686914000416,0.12663568180794404,0.6972091257410301,0.28709481744348153,False,0
1754928560.083343,14.117050385978992,0.5885596314719014,9.298401779896167,0.7598830341649259,-2.424571096995143,-1.6461590728642175,13.809515809857787,-0.2842025028159884,0.4984285486114764,0.13115013961306146,-5.03275965390389,-5.48147642692003,5.575394345473102,0.1247483315484903,0.691778506088883,0.288621859707464,False,0
1754928560.135339,13.776892519420713,0.5938287714651869,9.052835603522848,0.7666620800005534,-2.1127043025506156,-1.626499368851475,13.516425112609483,-0.2857700178496516,0.5027722201975283,0.13486363970956394,-5.118268848325465,-5.128758403867337,5.427061239329456,0.12766627867573258,0.7001391137768337,0.28509171780263104,False,0
1754928560.190617,13.675128130547654,0.5508838818880587,8.947712158085723,0.7640705053877193,-1.90604614707103,-1.5810858391069267,13.449025430919038,-0.28614369117033667,0.4558355537738997,0.11751079628320893,-5.093435202293703,-5.129042437443351,5.273650953456776,0.1209083714681419,0.6978606257642472,0.2866626064213813,False,0
1754928560.243528,13.166652229880922,0.4839802143248071,9.011920089118501,0.7649566718438444,-1.5893905291906483,-1.2734202552533502,13.008188557284132,-0.2906081158999327,0.369870079198251,0.11392934365147997,-5.018141634789222,-5.131694849365577,5.449648263773302,0.1256393435812207,0.6946473665112503,0.29468373104376794,False,0
1754928560.295351,13.374349791780093,0.3888772799052326,8.54982703870023,0.7676959638220087,-1.7379384930529058,-2.1578562651821382,13.084206452286947,-0.2569556870305843,0.2762338290157909,0.09430898916014215,-5.170935219133025,-4.759667706898521,4.868935681555735,0.10748752228154107,0.6969954685817222,0.30331640608269694,False,0
1754928560.3503659,13.957838035751546,0.27669738570111657,8.71107691343603,0.8141401451366186,-1.7884279474194147,-2.160601900321387,13.673133054917932,-0.19711366005534675,0.17018639117114964,0.09351064395863232,-5.40461568574156,-4.929688700403605,4.729816021617276,0.1200374557323621,0.7330532108808572,0.33323891603718947,False,0
1754928560.407277,13.005968173896536,0.2866105662264004,9.214142108530519,0.8362938385894643,-1.7596039500374128,-1.9319039541795366,12.740751515952574,-0.2083874583425708,0.15417606716727125,0.12227029153058497,-5.533928427858033,-4.910628878750118,5.491973685909768,0.15018949810189067,0.7406147147165848,0.3582182902475456,False,0
1754928560.465062,13.833956421357502,0.29655627810512963,9.409217167139726,0.8554245694100098,-1.9461250172499451,-2.590236594397153,13.449223846389733,-0.2000817795110498,0.17135451972346058,0.13620035301569816,-4.905357759405905,-5.655235600974135,5.699924845829804,0.211251063805553,0.7674127034680751,0.31337186304316317,False,0
1754928560.520075,13.527145958334916,0.30330453878560487,9.180745836334095,0.8816472118087961,-1.6210393953068598,-2.3104101492158358,13.229433623529024,-0.2140355115285744,0.18086633320906526,0.11605952164366937,-5.734098618682937,-5.170208291861991,4.967409119585959,0.2108667990046798,0.7701039569390333,0.3738674827724226,False,0
1754928560.574528,12.690923843858883,0.32596973629067416,9.466930034936395,0.8993970113224675,-1.287556393917058,-2.4223888750831604,12.390874814999245,-0.250075012858997,0.1654784094343767,0.12781100473767076,-4.637595995701088,-5.721171599747542,5.948416864450589,0.27680597394330986,0.7901715637195603,0.32851535223497125,False,0
1754928560.629558,13.563417103723301,0.30954108894511867,10.13744390833336,0.9148905873303508,-1.7421323584364912,-3.150071818763803,13.077014411244349,-0.2244992095636652,0.17276143648343917,0.12477690777863512,-4.195396844159216,-6.140699570161489,6.888992894730154,0.34929925094463427,0.7839621893142653,0.31688815976741,False,0
1754928560.6845891,13.291800590527652,0.3126386028245755,8.95612994857826,0.9632848089100463,-1.147421568742712,-2.9274636393342672,12.914539996543084,-0.24150980718067105,0.16482906410321518,0.11066746874540834,-6.13323076194401,-4.358072816660308,4.858286261764597,0.23714220417296042,0.8013551495405179,0.4790731910488716,False,0
1754928560.739607,13.906403762900844,0.30945191336550737,9.396855828039472,0.9679515737624104,-1.5751003725170938,-3.6858112138391697,13.316227698911456,-0.21686958153846192,0.1560661191642317,0.15611354117411386,-5.273756126167557,-5.44705437060391,5.551395721650043,0.32970976650489836,0.812067530344751,0.41081388143560754,False,0
1754928560.7946281,14.015821558255674,0.30624940085760405,9.868428308132206,0.9793107970817935,-1.616029551449188,-3.4617611124462653,13.48509964524038,-0.22392537524671127,0.1502368710325787,0.14517232666249216,-5.362276041082885,-5.376296159518935,6.302960616814568,0.38490718040954824,0.8000317282579001,0.4133344088396545,False,0
1754928560.849652,13.997694764768507,0.3082074885812259,8.787109653321457,1.0290443293890774,-1.5380821532647706,-4.014976162715014,13.321025802477312,-0.20556337738664116,0.1579926357640799,0.1666549757410879,-6.862670430040762,-3.8978140333587294,3.863171804293853,0.2827389321796404,0.8288438496927828,0.5403783867848347,False,0
1754928560.901794,12.96769153240832,0.31529589578481687,9.443570871871104,1.0220227682671776,-1.088497377608756,-3.4561130071816653,12.451163801838888,-0.2340776334904089,0.15224156318577706,0.14642974368969908,-5.6555715244993365,-5.2965613392247235,5.39833117946228,0.37671623537674204,0.8296712967485406,0.46288330733747074,False,0
1754928560.956803,12.570248101444912,0.3250298532897223,9.064017200879166,1.052360626681319,-0.5278911858495223,-3.308087506557647,12.115652078065754,-0.2758041360157091,0.13901945072020977,0.10124266100620732,-6.144228660437108,-5.225369182672294,4.1352604380952,0.3733098079016314,0.8481284004481388,0.49877940240834634,False,0
1754928561.012746,13.83327175948583,0.3070315700112711,9.045243219166371,1.0671064055859154,-0.9083385832104983,-4.277642866264737,13.123875193658836,-0.2262124050174011,0.1408812144907931,0.15247562494847666,-4.992201930482208,-5.817727442868318,4.800874105791756,0.44256433380649,0.8560751166961713,0.4582447881411709,False,0
1754928561.067117,13.005556389877587,0.32183630312834866,9.129686128830622,1.0848496921352782,-0.6450495360730605,-4.15356495251481,12.307571096343027,-0.2625386451901892,0.13259002751229715,0.1306596739522587,-6.113384466175567,-5.112311813663231,4.454432298235645,0.41940246641101847,0.8367579069332987,0.5484857617832641,False,0
1754928561.1184268,13.784085332438883,0.31198565951726537,8.914277490811262,1.1025221408430093,-0.9189254330492449,-4.6311442658465225,12.950254332999366,-0.2442337360821879,0.13165475183733796,0.14266029658741136,-6.089466413596027,-4.932360889182826,4.249065549003673,0.4275564864517897,0.8418601811376942,0.5692292660755081,False,0
1754928561.1711202,12.992455856818038,0.31833830669791957,9.194564339604316,1.0873100650330234,-0.7908499709540657,-3.799327850532272,12.399337619364072,-0.24998559339073312,0.12909515751567674,0.14893260527629393,-5.99087337274528,-5.387151442614184,4.430355398971383,0.4565748302540412,0.8191758267361597,0.550212292476041,False,0
1754928561.2219598,13.913089043760426,0.3133512269347176,9.39313613227763,1.0755962174375884,-0.9871845124010563,-5.014941330766005,12.940242537412379,-0.22149204593067168,0.12335553257660828,0.18415666589531715,-5.948811203758204,-5.291540541053392,4.984200072622368,0.4771528486842392,0.7925785830279488,0.548681666983664,False,0
1754928561.274521,11.906967996817627,0.3473295751857823,9.213856508703405,1.0896801652592152,0.168300023130402,-3.9627528914763395,11.226938652212784,-0.3163691770228097,0.1091828550907971,0.0928842386138147,-7.096060282922462,-4.3227456823443635,3.9818274686228765,0.41754529206173246,0.7718607519863786,0.6459796987363112,False,0
1754928561.329534,13.73065031900497,0.30799538878229926,9.272121156552018,1.0746802078281508,-0.7441442099240821,-5.305238872439911,12.642446285588097,-0.23367056403384895,0.11984126909200052,0.16092637210128516,-7.116144535448189,-4.857816123337824,3.4255423226446178,0.43271917233415896,0.7722331752141278,0.6093829584839929,False,0
1754928561.3824818,13.548202548134752,0.31744673417869584,9.454668050899777,1.0641979927033782,-1.0540601346797165,-5.331643453540042,12.410331486390183,-0.247746894201682,0.10560587124185743,0.16805149631404176,-6.396898913682897,-5.40411185112783,4.389306020469217,0.49057219322480766,0.757012412570294,0.5646135830132009,False,0
1754928561.437522,13.180496863144148,0.31449128593870146,9.126133076774025,1.06803860633015,-0.2383168277670033,-5.381234330284663,12.029589341765643,-0.24997150151968672,0.10124408124920117,0.16176728152310801,-6.587709114468822,-4.98125791899752,3.882713368581028,0.4670642211307506,0.7517561564539175,0.5978462671831342,False,0
1754928561.492276,13.738059147991505,0.3077483851669121,9.897094970083606,1.0514537485868534,0.05798400686136446,-5.653092739226164,12.520920472967225,-0.2513419008338687,0.10024307029765527,0.14658664439627211,-5.562158216768143,-6.11172132431979,5.446259934335449,0.5655134417216414,0.720172345143789,0.5168184651689456,False,0
1754928561.5472891,13.797206733233585,0.3176649710855531,9.058440114885391,1.0596758445379455,-0.33070331505098216,-5.820952752264261,12.504801398379248,-0.24489528526072696,0.09153638823159735,0.18043952654938647,-6.469509002123422,-4.680323194344409,4.277308193582807,0.4863747462438184,0.711908462472341,0.6160672388414568,False,0
1754928561.6024551,14.065511473991888,0.3097453960508634,9.306834275196195,1.0542480512450991,-0.6267625018989001,-6.25116550629896,12.584463103528451,-0.22332219216766452,0.08827308368307436,0.1956457808316241,-5.869471314517776,-5.65113866791024,4.497899784351508,0.5523935321323179,0.7027767573507818,0.5589321681027057,False,0
1754928561.657481,13.263385173487384,0.32006320190463067,8.909643264993063,1.059412110701109,-0.4518859697945199,-5.877449866185955,11.881446393476617,-0.25484927214515307,0.08443683186376744,0.17424902618189858,-6.69820949197884,-4.662228075924486,3.5748233633373117,0.5121707316885622,0.684714042693887,0.6254613030712415,False,0
1754928561.7114902,13.897574095126283,0.3108091287792848,9.132596563117804,1.0471106050396306,-0.001195078076150602,-6.4932899811532225,12.287381719551512,-0.24836479908124126,0.07662511761623089,0.17042837926874582,-6.127311825784802,-5.456597864536528,4.0107243135129895,0.5471499642506453,0.6674633420582977,0.592925140987753,False,0
1754928561.765145,12.827912545249141,0.3233608089414837,9.524607703600976,1.0525118832639204,0.19775110220755643,-5.751544244833716,11.464552916265692,-0.2877823018201414,0.06533673710799064,0.1321917936275664,-6.574799413831718,-5.447714558852671,4.220494125175132,0.5638672302408929,0.6490208387603608,0.607130102965605,False,0
1754928561.817107,12.968541680386489,0.3162916637545059,8.815234832266729,1.0756861210502533,0.7107553401420524,-5.9120388546492615,11.520663902028328,-0.2661947107687983,0.06704917565902292,0.15711524611811145,-7.253028882368655,-3.4890224124372464,3.595644557662129,0.4778164558018727,0.6435370196303297,0.7173926191078284,False,0
1754928561.872779,13.524271679310878,0.3113175291354471,8.797168820820954,1.0607026378980322,0.7227025726129286,-6.452848044238436,11.863573557967984,-0.2661507147274863,0.04423786984085082,0.15532357151762927,-7.022030628013306,-4.135886366982365,3.3129607725834607,0.5193749188850406,0.6400904938246557,0.6675507017390591,False,0
1754928561.924012,13.356574086103969,0.3188424974617559,8.857804767806405,1.0560567717998415,0.18096082720912532,-6.036848436592423,11.91309302617131,-0.2544185643724674,0.047609777809425075,0.1861855025162799,-6.826660286319767,-4.169188953183609,3.804639025244073,0.5504294283740959,0.6098276262118705,0.6636215909333147,False,0
1754928561.97966,13.49162581681494,0.31951774586967646,9.622622000230507,1.0533399929940186,0.31523926954101933,-7.292519101020511,11.346530595082253,-0.26075439043959625,0.03296183081255982,0.18169275027253545,-7.227501193102594,-5.004827046355423,3.912772277949486,0.5786520040408656,0.5735083844333961,0.6676639364566018,False,0
1754928562.034676,12.705447442974739,0.3279305079905328,9.099470798282553,1.0503433849844952,0.9684659448558818,-6.061838012420763,11.124054492450963,-0.2956756247451233,0.031109924133579214,0.13837093489209673,-6.930389244412744,-4.667211021326194,3.603777880521549,0.5838420956973907,0.576691351644727,0.6555735798600675,False,0
1754928562.089928,13.82116550802768,0.30749118871029335,8.942708190043085,1.0610619780475923,0.765805351383834,-6.996673005009925,11.894735180955113,-0.23731599193509711,0.03482380516040878,0.19240388171884698,-6.756465256146738,-4.486622838821859,3.7672831745049047,0.5854970729172373,0.5725233976654622,0.6747315451268093,False,0
1754928562.144937,12.870646923603076,0.3261670179419181,8.839312168215887,1.0551462339625053,1.4585361102542944,-6.282789351607269,11.137898482679212,-0.2995513498064405,0.01924547343710331,0.12760691272201835,-7.254186052908466,-3.7020962965789415,3.435797917196851,0.5573750989599211,0.5465891456095747,0.7098639869767103,False,0
1754928562.199382,13.781169136068222,0.3051567927083863,9.61694945584605,1.0480803387964919,0.39635242389818326,-7.582030961099872,11.501144900309374,-0.24660892269802842,0.010043379685796522,0.17945427803837333,-7.632236622989275,-4.56713331623768,3.657317902330986,0.604624075444454,0.5220787801345755,0.6784805607369322,False,0
1754928562.254433,13.684385370198182,0.2968839862559281,9.463092602302934,1.0481725482629227,1.1445285747217726,-7.195815798116918,11.583293672410726,-0.2451424642405287,0.02689329704911897,0.1652937509257959,-7.623398720074067,-4.609001919536173,3.1923368964201595,0.5922484117366578,0.5036801948506591,0.7030033933364743,False,0
1754928562.3051221,13.430029497595573,0.3033541580195831,9.049357876253872,1.066324246864026,1.3995725137574007,-7.333788804174048,11.163441712159981,-0.25481662986018017,0.026129167459746194,0.16250999028469187,-7.883938776196372,-3.0964932014349005,3.185297034684941,0.5429248967841821,0.4874779248706512,0.7775893702114383,False,0
1754928562.3601348,13.02193739491716,0.31558189864568553,10.003091632131163,1.041668182381341,1.8452168715317532,-6.8844735960891414,10.898167346802303,-0.2793798912110921,0.005597726492005212,0.14665427575701567,-7.1391296776240605,-5.581489727888625,4.235757554954443,0.6684485905073891,0.46167565349787487,0.6520005176390903,False,0
1754928562.4151459,14.154924289765091,0.3008981320450154,9.341698430217694,1.0567784687707575,0.8160245148374455,-8.27236403342385,11.457049312047214,-0.22482855319351125,0.003416210981751072,0.19995033643287574,-7.554425583193243,-3.8851896054398143,3.8862945589480957,0.6032253746594612,0.4483771436433603,0.7428713323871377,False,0
1754928562.470164,13.91956282079796,0.3060620498043289,9.06986580306844,1.0549198708183976,1.2217581419143206,-8.200806894165385,11.180711178159306,-0.23692080708307325,-0.0011692588987511354,0.19375536724220155,-7.632153045153929,-3.8586039896644753,3.020576241706758,0.6117848232883701,0.43423504515666994,0.7416300893297867,False,0
1754928562.525174,15.238923173019023,0.30166348026221307,8.941021079615888,1.0529510525249814,0.823643529467752,-9.10286516364799,12.19361458395278,-0.18398369366229617,0.004433903177865073,0.23902133020485494,-7.2349721019236926,-4.127911287847449,3.249212986275775,0.6318449127134375,0.4246920483741115,0.7274026322054494,False,0
1754928562.578513,13.460117743201225,0.3051893893682326,8.728369720652797,1.0641301453372496,1.744851213356458,-7.955953594591536,10.71601914447688,-0.2594349810543873,-0.026835321607785498,0.15847371864909057,-7.869268750390974,-2.726335838844956,2.6126883106023624,0.5851006231788115,0.41998853334917924,0.7833516827239524,False,0
1754928562.6335318,13.465192434446182,0.30486816323358434,9.005731239759609,1.0543296770568358,2.198497786468849,-7.93344168631273,10.65544545241698,-0.27039823233783433,-0.016377097775541416,0.13986130118958687,-7.703975400802728,-3.6809820869966403,2.8639708556161048,0.6287633096932724,0.3993514668351372,0.7461810599599523,False,0
1754928562.6845179,13.436428221070583,0.3022200449184693,9.53718119524112,1.0495537234015342,2.3217346049855143,-8.181981056738087,10.402035269656313,-0.2614057738391177,-0.029133544423797605,0.14884627487243424,-8.237690337543796,-3.7360598736628514,3.0232663915051776,0.6435891659439007,0.35753341875106837,0.7480146109948869,False,0
1754928562.739546,12.659498326538019,0.32203657601402685,9.241444645555566,1.0568806701008044,2.3216959487705746,-7.211229560995555,10.142524045803642,-0.29765822942931913,-0.039728032102487265,0.11631344810083069,-8.187573470350138,-2.9005554454004603,3.155109809918503,0.6129942221826808,0.33205268242672137,0.7943398834860268,False,0
1754928562.7948108,13.456386568399669,0.301713931250795,9.057478048695714,1.0577176480051917,2.424851512418442,-8.411961454593477,10.219263139158448,-0.2657021940783242,-0.03631207898815776,0.13825727211373656,-8.301703632735551,-2.6683152313064418,2.449432428790007,0.6086294001473226,0.3188836538200306,0.8041455661161927,False,0
1754928562.8498402,13.937406309926994,0.29607821970607673,8.815821022614168,1.0677847473369124,2.2404288211311667,-8.665126839139926,10.68397632939415,-0.24742311972986214,-0.04103225041669514,0.157354588217833,-8.155297078034607,-2.352151118171126,2.382690703606417,0.5977717226239432,0.32840973175463317,0.821571836399841,False,0
1754928562.904408,12.733909949655196,0.32299796828606975,9.74528492362911,1.0428284163205799,2.3023690570164255,-7.945889153959521,9.680620067134612,-0.2853643557442006,-0.07653791440283443,0.13052516863230101,-7.752215541494413,-5.041375925268887,3.075428623955466,0.7102027003748921,0.2910840113431367,0.7059556137649793,False,0
1754928562.959414,14.197222072169954,0.29742020665197894,8.915192408025412,1.0592374003131426,1.9321954446357532,-9.55747705405667,10.319029396770743,-0.2291687504195167,-0.06572906015693979,0.17782056632163923,-7.999205440742162,-3.093580664385774,2.4337474523568408,0.6391768056460865,0.28572347057215564,0.7948578361634315,False,0
1754928563.010734,14.010184559439931,0.2930063343899044,8.902243510319678,1.0653932754949413,2.8614778930905653,-9.401099799764975,9.985816852505456,-0.23085965294558303,-0.06734724055694265,0.16739439006077456,-8.1243793759005,-2.9837614160970913,2.083642744157867,0.6418269635363917,0.284862164721896,0.8012331292810168,False,0
1754928563.065857,13.65150108233417,0.30376297014253034,9.715463026068948,1.044777152297759,2.6692211782906465,-8.969877728982183,9.938814498190673,-0.25709249698456094,-0.06268327403857249,0.14915159127498614,-8.522438369556259,-3.459837339537974,3.1285446507868255,0.6893724145608979,0.20135733769547498,0.7588018150756379,False,0
1754928563.116429,13.93410667863775,0.29832122966368496,9.07243195770113,1.061611441876204,2.667027207440328,-9.426015682542015,9.909415883840085,-0.24098774385496885,-0.06713339362511087,0.16252252410087933,-8.435312797301854,-2.2076356668013393,2.506165278160828,0.6357901719988057,0.2224111551775737,0.820562605024613,False,0
1754928563.1711638,13.312182064070925,0.3147639557630484,9.619493882913995,1.0529148615481088,2.631602899164059,-9.271821892479869,9.182710726262368,-0.26251008129629766,-0.09925610683889236,0.14252378861298864,-8.442166525462778,-3.2840926814489855,3.2371626742301234,0.676355854172569,0.18420576896236662,0.7856466755968302,False,0
1754928563.226186,13.604869060984505,0.29681085931332896,8.991092332787206,1.0670598180455004,2.9231782461414197,-9.40405587064199,9.386757922182872,-0.2421060520375468,-0.08063469503332138,0.15158955020050918,-8.41686479035358,-2.2441629650000605,2.227074543910288,0.6389511081918395,0.19070359538267462,0.833060787299365,False,0
1754928563.281572,14.411398905027905,0.2943155577953075,9.188626799218127,1.047147507185796,3.4006164339906286,-10.070311319206194,9.732063306564543,-0.22718759195921345,-0.09678077357615134,0.16012784731625737,-8.263522098235178,-2.9935947366493516,2.6801969218685673,0.6924329147452651,0.17063706502806167,0.7667708604409875,False,0
1754928563.336583,14.283829427327799,0.29545244278807314,9.170476664203397,1.0496262119689854,2.732488283460048,-9.669871712968263,10.151594551817237,-0.23019412755068408,-0.0917058244606641,0.16091255808857452,-8.301327312701204,-3.188148162085359,2.2408298446539474,0.6934484136105308,0.16746485898639313,0.7699350644814581,False,0
1754928563.390649,13.689460720663373,0.3111240211345498,8.91144798690794,1.0536674561411503,3.157570722712983,-9.76012792641463,9.064821278639332,-0.255187537548644,-0.10404562884382614,0.1444021617749678,-7.97698240597888,-3.1176120443569877,2.4621437933128942,0.7056560581533032,0.13962838054474205,0.7699146388197574,False,0
1754928563.445678,13.989314381627302,0.2967886138872258,9.266722280156198,1.0554338982350364,3.735587609598946,-9.868735721066132,9.18446282298364,-0.2286629894723906,-0.09151879889349301,0.16559295887127137,-8.725639267034254,-2.005900927255384,2.3899210591919595,0.6593602915196306,0.10943480354649054,0.8168284662543868,False,0
