Ball_X,Ball_Y,Ball_Z
0.06746958941221237,-0.0007657167734578252,0.4247921109199524
0.06745827943086624,-0.0007655883091501892,0.4247208833694458
0.06747185438871384,-0.000765742443036288,0.4248063564300537
0.06746535003185272,-0.0007656685775145888,0.424765408039093
0.06744365394115448,-0.0007654223591089249,0.4246288239955902
0.06748819351196289,-0.0007659278344362974,0.42490923404693604
0.067478708922863,-0.0007658202084712684,0.4248495399951935
0.06749573349952698,-0.0007660134579055011,0.42495670914649963
0.06756168603897095,-0.0007667618920095265,0.4253719449043274
0.06758053600788116,-0.0007669758633710444,0.4254906475543976
0.06759630888700485,-0.0007671549101360142,0.42558997869491577
0.06757208704948425,-0.0007668799953535199,0.42543745040893555
0.06756199151277542,-0.0007667653844691813,0.4253738820552826
0.0675567165017128,-0.0007667055469937623,0.4253406822681427
0.06750364601612091,-0.0007661032723262906,0.42500653862953186
0.06753984838724136,-0.0007665141602046788,0.42523449659347534
0.06752293556928635,-0.0007663220749236643,0.42512795329093933
0.06106727197766304,0.0008033498888835311,0.42396071553230286
0.06748127192258835,-0.0007658493123017251,0.4248656630516052
0.06744572520256042,-0.000765445816796273,0.42464184761047363
0.06745839864015579,-0.000765589764341712,0.4247216582298279
0.06747627258300781,-0.0007657925598323345,0.4248341917991638
0.06748242676258087,-0.0007658624090254307,0.4248729348182678
0.06749558448791504,-0.0007660116534680128,0.4249557554721832
0.06748872995376587,-0.0007659339462406933,0.42491260170936584
0.06751586496829987,-0.0007662418647669256,0.4250834584236145
0.06749381124973297,-0.0007659916882403195,0.4249446392059326
0.06752318888902664,-0.00076632498530671,0.42512956261634827
0.06753163784742355,-0.0007664208533242345,0.4251827597618103
0.06756993383169174,-0.0007668556063435972,0.42542392015457153
0.0676220953464508,-0.0007674474618397653,0.42575228214263916
0.06762819737195969,-0.0007675167289562523,0.4257906973361969
0.06765052676200867,-0.0007677702233195305,0.42593133449554443
0.0676407665014267,-0.0007676594541408122,0.4258698523044586
0.06762400269508362,-0.000767469231504947,0.4257643520832062
0.067644864320755,-0.000767705962061882,0.42589566111564636
0.06765841692686081,-0.0007678596884943545,0.42598095536231995
0.06766210496425629,-0.0007679015980102122,0.42600420117378235
0.06770676374435425,-0.0007684084703214467,0.42628538608551025
0.06774044781923294,-0.0007687907200306654,0.4264974594116211
0.06779573112726212,-0.0007694180821999907,0.4268454909324646
0.0678001418709755,-0.0007694681989960372,0.4268732964992523
0.0678066834807396,-0.0007695424719713628,0.4269144833087921
0.06781964749097824,-0.0007696895627304912,0.426996111869812
0.06780984997749329,-0.0007695783860981464,0.4269344210624695
0.06782045215368271,-0.0007696987013332546,0.4270011782646179
0.06782965362071991,-0.0007698031258769333,0.4270590841770172
0.06781257688999176,-0.0007696093525737524,0.4269515872001648
0.06776605546474457,-0.0007690812926739454,0.42665866017341614
0.06776869297027588,-0.000769111211411655,0.4266752600669861
0.06778600066900253,-0.0007693076622672379,0.4267842173576355
0.06782569736242294,-0.0007697581895627081,0.4270341694355011
0.06778385490179062,-0.0007692832732573152,0.42677071690559387
0.06776519119739532,-0.0007690715719945729,0.4266532361507416
0.06778445094823837,-0.000769290141761303,0.4267745316028595
0.06775890290737152,-0.000769000209402293,0.4266136586666107
0.0677972212433815,-0.0007694350788369775,0.4268549084663391
0.06780420988798141,-0.0007695143576711416,0.42689889669418335
0.06783542037010193,-0.0007698684930801392,0.4270953834056854
0.06782806664705276,-0.0007697850815020502,0.42704910039901733
0.0678320899605751,-0.0007698307745158672,0.4270744323730469
0.0678163543343544,-0.0007696522516198456,0.42697539925575256
0.06787993758916855,-0.0007703737355768681,0.4273756742477417
0.06786073744297028,-0.0007701559225097299,0.4272548258304596
0.06780191510915756,-0.0007694882806390524,0.4268844425678253
0.0678161233663559,-0.0007696495740674436,0.4269739091396332
0.06785086542367935,-0.0007700438145548105,0.4271926283836365
0.0678221583366394,-0.0007697180844843388,0.4270119369029999
0.06782707571983337,-0.0007697738474234939,0.4270428717136383
0.06777381896972656,-0.0007691694772802293,0.42670756578445435
