Test_ID,Time_s,TCP_X,TCP_Y,TCP_Z,Force_X,Force_Y,Force_Z,Target_X,Target_Y,Status
22,0.018079519271850586,0.04412940540721319,-0.5771237187712981,0.07593429174003546,4.204995711689672,25.202547844909972,22.695699781766816,0.043640759690984667,-0.5723000527243788,FAILED
23,0.0033812522888183594,0.04358274262680467,-0.5775626862411917,0.07798148415716571,5.776259146489674,25.005763151350102,26.401927132087515,0.043147798324016724,-0.5728193822878354,FAILED
24,0.004508495330810547,0.04741774227544993,-0.5769687851822599,0.07691021002943563,-6.144212478825203,26.726304249124826,33.87203517898966,0.04720289043542658,-0.572264659209973,FAILED
25,0.0034933090209960938,0.045724128712823504,-0.5769771563042808,0.07782977641658165,-0.008917324394588746,23.315626229000696,26.987492008705313,0.04531062688634623,-0.5722238595489042,FAILED
26,0.004416942596435547,0.046075668871321265,-0.577041675799868,0.0779027147714152,-2.7566031694393787,25.315875273963275,31.64916526889359,0.045728860344533676,-0.5723062557425354,FAILED
27,0.003534078598022461,0.046152993344745735,-0.5769966705915887,0.0779149755005265,-2.6256197991067367,22.934090822762556,32.48901566480902,0.0457731265274987,-0.5722334485996734,FAILED
28,0.0035758018493652344,0.045929915275890326,-0.5772638829940285,0.07793123411534159,0.7078886438993106,23.40042013467869,32.84890308011358,0.04554040990288201,-0.5725012109160753,FAILED
29,0.0033507347106933594,0.04538319637971937,-0.5775024042307519,0.0779702636883598,-0.32894968325034685,27.237976398774745,34.104337051894674,0.045004484679480726,-0.5727475748090183,FAILED
30,0.005504131317138672,0.04687560510029214,-0.5771482987990183,0.07693341800215331,-5.8221648864128275,24.458523476684,31.22853195266093,0.04660404226302614,-0.572421910888549,FAILED
31,0.0033440589904785156,0.0449475541607614,-0.5773203457440295,0.07713209035009366,0.4958591991209002,24.954179459836766,21.13859067458352,0.044536507244577646,-0.5725822414147972,FAILED
32,0.003707408905029297,0.045381969239667586,-0.5773870989662597,0.07792598202659531,-0.8500917351369865,27.59347576516764,32.282444906105304,0.044988737668489806,-0.5726340865168804,FAILED
33,0.0036346912384033203,0.04590273465368759,-0.5769689549926161,0.07784612047215028,-1.8259179528711704,23.339905389863333,27.914365613470512,0.04550444740150468,-0.5722096066734265,FAILED
34,0.005486249923706055,0.04569828731512811,-0.5771054988767785,0.07761240070759062,0.09943663234218111,24.327516208425042,27.320690000009954,0.04533064745538916,-0.5723644564346521,FAILED
35,0.003398418426513672,0.046169514025584946,-0.5772648654434683,0.07795259248036701,-1.69142748927723,27.31621945966315,34.02760109785836,0.045813138217973726,-0.5725179925486762,FAILED
36,0.003484487533569336,0.04471205642936449,-0.5769366828639967,0.07778341246000381,0.35066390863868535,20.412030663495905,17.235261287698393,0.044258718938524365,-0.5721640840520529,FAILED
36,0.018285751342773438,0.04470469485669725,-0.5769887214952202,0.07611310123748036,1.908126231886943,23.26603248100872,21.94674162709442,0.044258718938524365,-0.5721640840520529,FAILED
37,0.0034759044647216797,0.044524544108445384,-0.5771037837809786,0.07782935196412455,3.2318874907005677,21.816666325336627,18.942042337721713,0.044074032959042546,-0.5723583899182622,FAILED
37,0.01720738410949707,0.04451359209946629,-0.5771623477376383,0.07617199746756007,5.11001376907006,25.155470330197886,22.37043340700145,0.044074032959042546,-0.5723583899182622,FAILED
38,0.0033638477325439453,0.04747450974937846,-0.5775528816146764,0.0779866590422427,-5.306138558140716,31.72216892989614,42.76118772566767,0.04725524823848484,-0.572900686001886,FAILED
39,0.0044634342193603516,0.046335289157702325,-0.5773731983927275,0.07796287455928233,-1.3577149156735164,25.407871404171786,36.8015989448312,0.04600556291568029,-0.5726561585458363,FAILED
40,0.0033321380615234375,0.045599427375926996,-0.5771718826956371,0.077877914109832,-0.6189354924721507,23.243786066009665,29.30547863176168,0.04518342263408202,-0.5724152011411681,FAILED
41,0.0033409595489501953,0.04621691303981855,-0.5770719623978191,0.0774075750779478,-2.380726623990942,23.97314962311909,28.23272898433816,0.04585187076291376,-0.5723015872738819,FAILED
42,0.0035147666931152344,0.04752035474399922,-0.5767648845691167,0.07661227500068021,-6.572749696787258,25.466382665070938,31.922822791256113,0.047286591425489334,-0.5720527406782429,FAILED
43,0.003324270248413086,0.04558545373132793,-0.5769826022677451,0.07783025954394618,-1.058338424398582,24.317316525748318,24.18577762521817,0.045153293645611804,-0.572225284544729,FAILED
44,0.005536556243896484,0.04523641150808234,-0.577363313189759,0.07766007656847884,1.2584254428875954,23.836949266414855,27.769409377684156,0.044874889125193565,-0.5726121347932032,FAILED
45,0.0033593177795410156,0.04488711193608966,-0.577489236877722,0.07799541766548596,0.51802192123046,25.0329772384713,29.888030440361934,0.04450659974264801,-0.5727468553344585,FAILED
46,0.0033617019653320312,0.044046730177439486,-0.577056260339424,0.07753788293529565,0.38213062605233855,20.173121652029327,14.50664066506142,0.043552827993220834,-0.5722911285295019,FAILED
46,0.017148494720458984,0.04404732773802249,-0.5771266413110546,0.07594118680311249,3.4824545606379393,24.3478542529629,25.499451251846477,0.043552827993220834,-0.5722911285295019,FAILED
47,0.003348827362060547,0.04521107366352441,-0.5775873920896715,0.07797846076329579,0.42908734479276595,27.301840279921027,34.947821599685184,0.044816986330858524,-0.5728309855322189,FAILED
48,0.004491329193115234,0.04684062973061246,-0.5773427654371807,0.07752550643930786,-4.2072552766776825,26.95884004325035,41.58211799655984,0.04662815071064934,-0.5726330062745957,FAILED
49,0.005537986755371094,0.04592906464530786,-0.5774893735732374,0.07752382400067426,-2.0166951244908455,26.09600157729522,37.443619548227204,0.04559989567717677,-0.5727338572679759,FAILED
50,0.0045011043548583984,0.04381735274344217,-0.5769494277094176,0.07779576439656904,2.0307488807767773,20.704077157486385,14.321783142132158,0.04330710746029213,-0.5721742132205695,FAILED
50,0.019322633743286133,0.04381271168114641,-0.5770174951311504,0.07592749242711772,5.117947646916129,24.306923904929636,23.974698664653257,0.04330710746029213,-0.5721742132205695,FAILED
51,0.004442453384399414,0.04335337933256239,-0.5775257816245227,0.0779529710680899,4.591336209939317,26.312714841809797,23.759766028829063,0.04285923745638493,-0.572775169305246,FAILED
52,0.0034127235412597656,0.044120840486665404,-0.5769814912332227,0.07778975815143419,1.3655881562563355,21.066237215251718,14.336454364878447,0.04361121753015307,-0.5722214266106216,FAILED
52,0.017132282257080078,0.04411035448367605,-0.577044225502138,0.07614537042544203,4.16668785960277,24.09685504559306,19.865043046337533,0.04361121753015307,-0.5722214266106216,FAILED
52,0.0318448543548584,0.04405948072168473,-0.5770684426066478,0.0744406469722122,2.6026320317716927,25.8225324678857,21.161666619806592,0.04361121753015307,-0.5722214266106216,FAILED
53,0.004446744918823242,0.04716369697648389,-0.577345703704088,0.07697490509926408,-6.775908925302825,28.38448760079745,40.640341401922974,0.046957553409301016,-0.5726404122284545,FAILED
54,0.0033829212188720703,0.04406182254105536,-0.5769702327064767,0.0777789121662712,5.014030605087964,19.997236842295422,14.988240683806247,0.043533787841189824,-0.5721755037685627,FAILED
54,0.017131567001342773,0.044016701632813605,-0.5769917990910441,0.07612056786687993,7.197501828124084,22.99425664314,20.326603782884714,0.043533787841189824,-0.5721755037685627,FAILED
55,0.004527568817138672,0.04452096297811194,-0.5772781592016153,0.07785748568080561,1.547854892958477,24.2586784463253,22.480949667926982,0.044072112836316304,-0.5725286521672512,FAILED
56,0.0044705867767333984,0.04645022040488138,-0.577244627902602,0.07793600684158178,-3.747071295858387,25.971489579630735,34.966079057070864,0.04611816065342385,-0.5725158433118495,FAILED
57,0.0036025047302246094,0.04648568171315253,-0.577405216209639,0.07796595014059524,-1.7793980614470386,27.659080307467516,38.2521839442369,0.04619473852747312,-0.5726950392140266,FAILED
58,0.004450559616088867,0.044512835077109784,-0.5774690601348446,0.07716604335690519,0.7879381072212558,23.783835583291268,20.770785163200475,0.04411613702288976,-0.5727309444320173,FAILED
59,0.004399776458740234,0.045132770776079884,-0.5773770117290501,0.07790878948464075,-0.09478150344243688,24.709598265795925,28.502566241822546,0.044722552966443584,-0.5726274300957926,FAILED
60,0.004376649856567383,0.045469522328367526,-0.5769132608052503,0.07756174847935302,-2.891460812222851,23.80801908669838,20.54603588181302,0.0450212591730979,-0.5721475285928581,FAILED
