Test_ID,Time_s,Phase,World_X,World_Y,World_Z,Force_Mag_N,Force_X_N,Force_Y_N,Force_Z_N,Torque_X_Nm,Torque_Y_Nm,Torque_Z_Nm,TCP_X,TCP_Y,TCP_Z,TCP_Rx,TCP_Ry,TCP_Rz,Rod_Length_m
Run_0615_223859,7.410869359970093,Phase_0_Cal_Plunge,0.08075328333400164,-0.5994045969325484,0.24268755999025104,0.5949917185509741,-0.31250311452577906,-0.1253347836336936,0.49055900824205095,0.015064621401736818,0.008657728627340395,-0.004696321576958457,-0.11450482513017236,-0.5994045969325484,0.22870721362727475,-1.7556101361797734,-1.7594386493463883,0.7331237480391631,0.18809284344401084
Run_0615_223859,7.51227593421936,Phase_0_Cal_Plunge,0.08071815683081189,-0.5993849701036859,0.23769683368641928,0.576977420920718,-0.3313448726085649,-0.22257923031822363,0.4166197377456863,0.020837374692717636,0.013807569083256732,-0.01287911676164421,-0.11100068690629171,-0.5993849701036859,0.2251533990261844,-1.7558793347061121,-1.7592509433405736,0.7331447456093786,0.18809284344401084
Run_0615_223859,7.613740921020508,Phase_0_Cal_Plunge,0.08070479752175339,-0.5993815485084936,0.23260677806633814,0.49051971770299124,-0.12918227506008204,-0.11055886720405199,0.4601068029797868,0.015495879778720223,0.008691244746297792,-0.02118792895387725,-0.10741092051874289,-0.5993815485084936,0.2215447397225811,-1.7557664420271535,-1.7592773268056128,0.733108778299843,0.18809284344401084
Run_0615_223859,7.7150914669036865,Phase_0_Cal_Plunge,0.08070462077385727,-0.5993741085075904,0.2275985028757385,0.6201613096369863,-0.07346107864518958,-0.14517035859370797,0.5984388748073788,0.005007242911289536,0.013096074164735618,-0.012682197611481828,-0.10386966014905742,-0.5993741085075904,0.21800322939362382,-1.7557714666049193,-1.7592599706329641,0.7330991808449825,0.18809284344401084
Run_0615_223859,7.816991567611694,Phase_0_Cal_Plunge,0.08068910533948032,-0.599358762490078,0.22248066829435245,0.8167203086640663,-0.36615461331237953,-0.10221946132189272,0.7228513287401854,0.014566554612926884,0.027325183982574143,-0.017526875983095408,-0.10026177568042932,-0.599358762490078,0.21437340278727374,-1.7557381198706903,-1.7592796139200007,0.7330533072659927,0.18809284344401084
Run_0615_223859,7.91843318939209,Phase_0_Cal_Plunge,0.08070556804043474,-0.5993744337004974,0.21725062699675562,0.37256872942973773,-0.12679906915713385,-0.32970247025979754,0.11843029728224452,0.015078594981337285,-0.006181335753227007,-0.013422297880927022,-0.09655193712553141,-0.5993744337004974,0.21068684600733886,-1.7555857348016262,-1.7594230433870013,0.7330045696837186,0.18809284344401084
Run_0615_223859,8.018462896347046,Phase_0_Cal_Plunge,0.08067188318946338,-0.5993894572691248,0.21234367465039578,0.43119369658625706,-0.14903115828215652,-0.17825729929849884,0.3632382869186635,0.010006776798408112,0.016248236966172124,0.007072906430959022,-0.09310601663300623,-0.5993894572691248,0.20719328794172345,-1.7556563542156935,-1.7593102246222578,0.733023832636038,0.18809284344401084
Run_0615_223859,8.120591402053833,Phase_0_Cal_Plunge,0.08073563934995237,-0.5993908873487843,0.20725122526445247,0.09404803882317972,-0.047163511279526074,-0.06950394795592844,-0.042306477385997604,0.006613935779577319,-0.012250249128675565,-0.015031153493806964,-0.08946002872593227,-0.5993908873487843,0.20363746486149786,-1.755753163279439,-1.7593600172909514,0.7331148809883129,0.18809284344401084
Run_0615_223859,8.221426725387573,Phase_0_Cal_Plunge,0.08070955968364397,-0.5993769254497121,0.20217828088343226,0.22679671342987143,-0.056712070863373404,0.079973680758812,0.20451088143877957,0.013462320711704744,0.010358308697047625,-0.029817905304136864,-0.08589135646242842,-0.5993769254497121,0.20003191038019852,-1.7557437994273644,-1.7593039491160551,0.7330949561325245,0.18809284344401084
Run_0615_223859,8.321741819381714,Phase_0_Cal_Plunge,0.08067567018380485,-0.5993603224817327,0.19716217651527637,0.49221540919491963,-0.24918894355820215,-0.1783937855913987,0.385170789026945,0.014507131689095832,0.015330640518375191,-0.023149604501356585,-0.0823683985437132,-0.5993603224817327,0.19646102547118877,-1.7557296810125083,-1.7592910931376402,0.7330119491257883,0.18809284344401084
Run_0615_223859,8.422585487365723,Phase_0_Cal_Plunge,0.08074379592857338,-0.5993882933743729,0.1921391723072644,0.30195834640783503,-0.30163781258982325,-0.01315995835779791,0.004504273237912323,0.005329126396048828,0.024919927580072696,-0.004989873328522942,-0.07876842603020018,-0.5993882933743729,0.19295739730987416,-1.755660589838438,-1.7594030267632945,0.7331322808766807,0.18809284344401084
Run_0615_223859,8.52463436126709,Phase_0_Cal_Plunge,0.08071695471914238,-0.5993840112048964,0.18702445546315735,0.5396259536256632,-0.12315274407360792,-0.11750885733229822,0.5120754240363469,0.005290369217087779,0.011782453311293349,0.01341795109760937,-0.07517075466708692,-0.5993840112048964,0.18932176674435308,-1.755739741912069,-1.7593574605520694,0.7330621188805454,0.18809284344401084
Run_0615_223859,8.624934434890747,Phase_0_Cal_Plunge,0.08070661354124185,-0.5993828819556218,0.1819481673382754,0.7212207984128559,-0.025577318580987527,-0.34539103771471974,0.6326217447288964,0.01871634091444306,0.024550744197219733,-0.003034046257838279,-0.07158858922774508,-0.5993828819556218,0.1857249766709734,-1.7557424467759772,-1.759325037920952,0.7330667887072022,0.18809284344401084
Run_0615_223859,8.726402282714844,Phase_0_Cal_Plunge,0.08067957253092742,-0.5993833395073569,0.17691930225200247,0.7212987753266339,-0.23891298939778952,-0.4156431815973809,0.5389185953150255,0.014526112090082886,0.007649304234419591,-0.010522401488833863,-0.06805176550533268,-0.5993833395073569,0.18214991118503407,-1.7557253666167245,-1.7593394860267295,0.7329879340602883,0.18809284344401084
Run_0615_223859,8.826863288879395,Phase_0_Cal_Plunge,0.08068836093331334,-0.599365949031097,0.17185939048403476,0.504971352446371,-0.4033488343234521,-0.3034507345600801,0.014947787006018958,0.01634022873620999,0.003191565683120891,-0.021372573550661536,-0.06446765324307421,-0.599365949031097,0.17857822760062136,-1.7557383727298006,-1.7593167449072789,0.7330168562534688,0.18809284344401084
Run_0615_223859,19.20089817047119,Phase_1_Yield_to_45,-0.1591948413236867,-0.6007288151593365,0.26055689679780253,0.23869940831673442,-0.0484283272728278,0.23365012676199604,-0.006302611555391812,-0.003669646626770737,-0.009765598421886278,0.003258731980901616,-0.2968093004405449,-0.6007288151593365,0.07167379678075436,-1.7550909716469982,-1.7616371016689456,0.7320207187175918,0.18809284344401084
Run_0615_223859,19.301164150238037,Phase_1_Yield_to_45,-0.15760921248384407,-0.6007494130793481,0.2597449517865049,0.6828591670702965,-0.4665532823024167,0.44346237995557786,0.2279600719181217,0.03758892061484615,0.0044863301966198916,-0.010309892754206608,-0.29511395971200804,-0.6007494130793481,0.07222087386241288,-1.754890718494713,-1.7619094926949672,0.732040519237791,0.18809284344401084
Run_0615_223859,19.401663064956665,Phase_1_Yield_to_45,-0.1557832124906843,-0.6006690071397148,0.259054542899703,0.3856201219238576,0.23802150326702148,0.18831752368077265,0.23787633907099653,0.0341219222828126,0.005828542861817306,0.011119990726881294,-0.2933345899287491,-0.6006690071397148,0.07302385803437364,-1.7549947835012414,-1.7617189490534955,0.7319237316179008,0.18809284344401084
Run_0615_223859,19.503571271896362,Phase_1_Yield_to_45,-0.1538903719621701,-0.6007093000129158,0.2582602714095575,0.4694207056348228,0.1258086696905585,0.4402855761733319,0.10332758065058929,0.03590476790475571,-0.001002253801198253,-0.007045792067899033,-0.29143451479854693,-0.6007093000129158,0.07380066365100574,-1.754982218503321,-1.761782041807794,0.7319537434311524,0.18809284344401084
Run_0615_223859,19.605198621749878,Phase_1_Yield_to_45,-0.15205440997586725,-0.6006907263900918,0.25752916743097937,0.30142217466636106,0.14620339719099412,0.2568357317019436,-0.05928997344861873,0.037485385623664415,-0.0010322328662174594,-0.008292469290801924,-0.2896193250470264,-0.6006907263900918,0.07458191624051616,-1.7550895980124162,-1.7616993146233397,0.7319932855152183,0.18809284344401084
Run_0615_223859,19.707536220550537,Phase_1_Yield_to_45,-0.15012750414816664,-0.6006842246947757,0.25675445638695815,0.10299933431201311,0.015001919525714119,0.09833171426470794,-0.0267334855382846,0.03226834763397148,-0.006750810686940989,0.007910402596137778,-0.28770899343686396,-0.6006842246947757,0.07539664098530363,-1.7551507980915266,-1.7616434226013573,0.7320430259138626,0.18809284344401084
Run_0615_223859,19.8099262714386,Phase_1_Yield_to_45,-0.1482661909638079,-0.6006609532710351,0.25593501193963364,0.2104141364583483,0.1316881256707019,-0.12169159192893109,-0.11010677923112802,0.035500864768324085,-0.0008159101616608728,-0.004904283175498501,-0.28581341153678314,-0.6006609532710351,0.07613335343436681,-1.7550555324238797,-1.7616699909036648,0.7319729277921888,0.18809284344401084
Run_0615_223859,19.9116370677948,Phase_1_Yield_to_45,-0.14630165906024162,-0.6007153303598579,0.2551381417995859,0.23701206626235238,0.07311375248318543,0.21338994462384778,-0.07275871277866584,0.02609996400330541,0.00413777888823954,0.007960819337971643,-0.28386080542616127,-0.6007153303598579,0.07695901498548299,-1.7550075106673806,-1.7617807316318006,0.7321481924610034,0.18809284344401084
Run_0615_223859,20.013834714889526,Phase_1_Yield_to_45,-0.14446353033824652,-0.6006630800443904,0.25441741126384837,0.6833862688663555,-0.45140538021317644,0.09717374398137994,0.5037928529369164,0.03349735118280862,0.0839786821594341,-0.008661098606793415,-0.28205141869291656,-0.6006630800443904,0.07774913482027129,-1.7551261997374656,-1.7616594272835675,0.7321089660492306,0.18809284344401084
Run_0615_223859,20.11568856239319,Phase_1_Yield_to_45,-0.14262709525861994,-0.6006399802224288,0.2535752294672319,1.4357926980084934,-1.0757400067828164,0.3894763933269641,0.8675207481682697,0.03162455384619883,0.20388194291489148,-0.006258806757206448,-0.2801573505355244,-0.6006399802224288,0.0784521780589047,-1.7550591580031503,-1.761666277878597,0.7319921663506064,0.18809284344401084
Run_0615_223859,20.216429948806763,Phase_1_Yield_to_45,-0.1408109515137165,-0.6006214498530472,0.2527990826758845,1.7737719702817711,-1.3854624502244046,0.5761276980185165,0.9459586022397335,0.03631661179575379,0.2856106807662392,-0.021344945522780233,-0.2783243243185357,-0.6006214498530472,0.07918756695717755,-1.755078735701238,-1.7616449979688322,0.7319426713432899,0.18809284344401084
Run_0615_223859,20.317763566970825,Phase_1_Yield_to_45,-0.13889739640066717,-0.6006123514717134,0.25202664934477453,2.45587880722967,-1.9485349278256408,0.6116444154874614,1.3639807402769117,0.030962355861218913,0.3891306976231086,-0.005646382034126644,-0.27642504367548193,-0.6006123514717134,0.07999446190734652,-1.7551425074455718,-1.7616251248709993,0.7320252618352766,0.18809284344401084
Run_0615_223859,20.41871666908264,Phase_1_Yield_to_45,-0.13701370937942803,-0.6006330190706628,0.25127940080237116,2.2729235550127407,-2.035453248022141,0.5291075949920938,0.8620653774334945,0.04506591135617753,0.419776162662819,-0.03974381463057738,-0.27456469129756544,-0.6006330190706628,0.0807980452621326,-1.7551788159382362,-1.7616475177906679,0.732107552406041,0.18809284344401084
Run_0615_223859,20.51951551437378,Phase_1_Yield_to_45,-0.13520113117322036,-0.6005864813178832,0.2504108183982454,2.62331109333287,-2.5300161888131423,0.051091949050545704,0.6914974978182762,0.04380415272332297,0.4453645105968166,-0.030263623699991894,-0.27266882444854845,-0.6005864813178832,0.0814655510951964,-1.7550490645177603,-1.7616726800211862,0.7318962860919609,0.18809284344401084
Run_0615_223859,20.620264768600464,Phase_1_Yield_to_45,-0.1333195401985342,-0.600588437445574,0.2496686260380315,2.7868480500247923,-2.5034391611545446,0.37194712426440624,1.166606084793087,0.04024102303993302,0.5028593631721663,-0.03316603634920971,-0.27081352946007636,-0.600588437445574,0.08227122758196426,-1.75512778079423,-1.7616862310064967,0.7319922251309529,0.18809284344401084
Run_0615_223859,20.721577405929565,Phase_1_Yield_to_45,-0.1314346242988376,-0.6005554430017527,0.2488935709379717,2.8120669742084026,-2.697534526364777,0.03959258435410757,0.7933855139638742,0.053124523090020144,0.5112607515073199,-0.028054998109610874,-0.26893264592838906,-0.6005554430017527,0.08305601767956058,-1.7551069576743108,-1.7616607016008083,0.7320079222891995,0.18809284344401084
Run_0615_223859,20.822646856307983,Phase_1_Yield_to_45,-0.1295839519492789,-0.600576872751666,0.248071146715828,3.086866089761941,-2.727976069224534,0.3253123357756151,1.4075015829663036,0.04025938460671708,0.5787335089645551,-0.039650761665696754,-0.2670424812157718,-0.600576872751666,0.0837830989031981,-1.7550631995273005,-1.7617219336436363,0.7320279340287403,0.18809284344401084
Run_0615_223859,20.92382550239563,Phase_1_Yield_to_45,-0.1276931371181945,-0.6005753173346841,0.24727912952521441,3.3059364578332415,-2.8834665049103516,0.6596434127295315,1.4763831976602884,0.03377560738726425,0.5969622406048672,-0.01908867210443336,-0.2651454325004447,-0.6005753173346841,0.08456006616592679,-1.7550590861615916,-1.761746523351148,0.7320200162060964,0.18809284344401084
Run_0615_223859,21.025731325149536,Phase_1_Yield_to_45,-0.12581052128529865,-0.6005617324949972,0.24658664764684693,3.8381086050857536,-2.6726854995609997,0.8845121105097264,2.608729233023486,0.03196654456067425,0.7750632353678131,-0.03462320741323678,-0.26332456344659244,-0.6005617324949972,0.08540161795569415,-1.7551446707610592,-1.761588543450139,0.7321458433088042,0.18809284344401084
Run_0615_223859,21.12757134437561,Phase_1_Yield_to_45,-0.12394089231301307,-0.6005485668958738,0.24576479498057996,3.3669532398495665,-2.840254346784273,0.3594406600680499,1.7720416972510489,0.04823907162088004,0.6855476596578162,-0.01840685886986616,-0.26142139852853286,-0.6005485668958738,0.0861425076868465,-1.7551783510074126,-1.7616416427924433,0.7320712347946982,0.18809284344401084
Run_0615_223859,21.228375673294067,Phase_1_Yield_to_45,-0.12209799102040843,-0.6005429022652852,0.24495991884178228,3.111280513636552,-2.5830342346271693,0.15108469069366423,1.7277656072270218,0.04656982172712121,0.6894691688915423,-0.0281257464859023,-0.25954913715171557,-0.6005429022652852,0.08687650231214561,-1.7550776305268325,-1.7616836656021913,0.7320343330571099,0.18809284344401084
Run_0615_223859,21.330384492874146,Phase_1_Yield_to_45,-0.1202421452519033,-0.6005111739630932,0.2441525049591242,3.411645268523719,-2.945178000802699,0.2061242985803803,1.7096089480822334,0.04813077589400125,0.6751816729491744,-0.030879429127601034,-0.25766592819231754,-0.6005111739630932,0.08761785560824026,-1.755037872726049,-1.7616699004192153,0.7319942035541719,0.18809284344401084
Run_0615_223859,21.43191647529602,Phase_1_Yield_to_45,-0.11831776737336434,-0.6005137571340999,0.2434317349063873,3.212299856431211,-3.071651297500186,0.283143288518719,0.8964700510113034,0.04427116519697208,0.6884911660288358,-0.022272085892838304,-0.2557955261528708,-0.6005137571340999,0.0884689348637541,-1.7552185536139466,-1.7616421494530208,0.7320853308926912,0.18809284344401084
Run_0615_223859,21.533270120620728,Phase_1_Yield_to_45,-0.11641939574079956,-0.600537398788686,0.2426501050370352,3.6265930719147628,-3.088116284952071,0.40424835070102794,1.85803616510268,0.04161655453493778,0.7551867801287331,-0.032812629350713635,-0.25390047891727524,-0.600537398788686,0.08925859053735602,-1.7551480748729127,-1.7616265975306957,0.7322148189842833,0.18809284344401084
Run_0615_223859,21.63474202156067,Phase_1_Yield_to_45,-0.11457517191739566,-0.6004987751804481,0.24183913025864523,3.6149946684098344,-3.0581816002723192,0.07448483191275654,1.9261785385063075,0.036162868938677734,0.7607236220593009,-0.0031059041231941216,-0.2520229699805498,-0.6004987751804481,0.08998920794373988,-1.7551749988212462,-1.761630777034,0.7320852511232783,0.18809284344401084
Run_0615_223859,21.736297130584717,Phase_1_Yield_to_45,-0.11277348382823663,-0.6004763920747254,0.2410113126640795,4.05906469591865,-3.213729588911554,0.17805379700267712,2.4731043609966137,0.03326125340237326,0.8069406168087303,-0.023751172731386296,-0.2501636286804194,-0.6004763920747254,0.0906778383744643,-1.7551236394968874,-1.7616557713932202,0.7319768057814168,0.18809284344401084
Run_0615_223859,21.83753275871277,Phase_1_Yield_to_45,-0.11084246698301177,-0.6004754113222813,0.2402054266576357,3.6022026551687367,-3.216683163193492,0.277606310218444,1.5974192101821958,0.03614856521949342,0.7697996216203967,-0.018225298962383084,-0.24822834611455571,-0.6004754113222813,0.09147342602028849,-1.7551252466473668,-1.7617177497470762,0.7320075931945044,0.18809284344401084
Run_0615_223859,21.938138246536255,Phase_1_Yield_to_45,-0.10893900236747975,-0.6004731464754058,0.23946002351526596,4.061056677435596,-3.231751020967645,0.5670312861905908,2.3929985784157646,0.040868937729510516,0.8299799705452559,-0.03183840567527448,-0.24635531376047698,-0.6004731464754058,0.09229229914099243,-1.755023687044423,-1.7617391668015914,0.7321513815870849,0.18809284344401084
Run_0615_223859,22.038470029830933,Phase_1_Yield_to_45,-0.10713746805326722,-0.6004329363894968,0.23867928972400762,3.8885473181311205,-3.081136870879895,0.056885070766135054,2.3715311334606404,0.041268076287752295,0.84954697941379,-0.04239776057457349,-0.24452937447225678,-0.6004329363894968,0.09301411411301208,-1.7550857963298359,-1.7616434347269283,0.7320210294164384,0.18809284344401084
Run_0615_223859,22.139720916748047,Phase_1_Yield_to_45,-0.10534082184198042,-0.6004164975645769,0.23791706324596812,4.234274819208521,-3.2312607900161368,0.2510089336581042,2.7248910926331473,0.03914684427784807,0.8919498486112973,-0.02602948741880384,-0.2427199782414411,-0.6004164975645769,0.09374555932098444,-1.7550976048202755,-1.7615866937067342,0.7319711757711056,0.18809284344401084
Run_0615_223859,22.24059224128723,Phase_1_Yield_to_45,-0.1034219321863291,-0.6004433922089336,0.2371425561781788,4.333451219023186,-3.164391956668654,0.26122642870107593,2.9490988055967797,0.041137187612254315,0.9007634885683046,-0.04231170845260708,-0.2408154591538706,-0.6004433922089336,0.09455476000913349,-1.7551677035184456,-1.7616126443564202,0.7320787378036187,0.18809284344401084
Run_0615_223859,22.342256784439087,Phase_1_Yield_to_45,-0.10151418385083677,-0.6004382643665584,0.2363916197240082,4.928385662014306,-2.957274407934695,0.5665391740764523,3.9016082163589236,0.029822423215201066,1.0848128660599599,-0.030358574513175855,-0.2389354851100624,-0.6004382643665584,0.09537274953497327,-1.7550759492994,-1.7616549790080251,0.7321893225853852,0.18809284344401084
Run_0615_223859,22.442493438720703,Phase_1_Yield_to_45,-0.09969061813002768,-0.6004081960751809,0.23549685082173086,3.814076632679065,-3.2984089021661656,0.2619059951368431,1.8971253315927357,0.027990297509098507,0.8552361409415398,-0.010187482398730378,-0.23701333226454382,-0.6004081960751809,0.09602950806370153,-1.7550590945121234,-1.761769383459492,0.731927630915897,0.18809284344401084
Run_0615_223859,22.543830633163452,Phase_1_Yield_to_45,-0.09783048285977078,-0.6003887670596477,0.2347767465200697,4.299030313194568,-3.1600272111923133,0.6609390357620357,2.83884646455138,0.03737040055219306,0.957266258874594,-0.04139311523418046,-0.23518882736615468,-0.6003887670596477,0.09683563169235826,-1.7550496874844617,-1.761668255162029,0.732051580179855,0.18809284344401084
Run_0615_223859,22.644763946533203,Phase_1_Yield_to_45,-0.09595797055497018,-0.6003967141692148,0.2340142336903834,4.598771088440883,-3.110431904137097,0.24640200246617208,3.3783420411181697,0.03416975005251713,1.0292651765187406,-0.011413861454685852,-0.233325583224962,-0.6003967141692148,0.0976205198483251,-1.7551122015077256,-1.7616072721884206,0.7321009873632682,0.18809284344401084
Run_0615_223859,22.746174335479736,Phase_1_Yield_to_45,-0.09405309964075888,-0.6003854849965589,0.2332508588828531,4.766303939112285,-3.2476446935274064,0.5613427176345049,3.4431601092541815,0.03621030125654969,1.031806378322541,-0.01800827480017626,-0.23143884858124653,-0.6003854849965589,0.09842767948605727,-1.755203525427966,-1.7615941710415144,0.7321630529620899,0.18809284344401084
Run_0615_223859,22.848408937454224,Phase_1_Yield_to_45,-0.09216772787258724,-0.600382119343883,0.23241814042356185,4.996934088497291,-3.509760750414626,0.5265967582802152,3.5176164676957007,0.02879662670758196,1.0379632847233558,-0.01774633405843007,-0.22951686854953063,-0.600382119343883,0.09917201777900503,-1.7551725167632706,-1.761653516644589,0.732130293078761,0.18809284344401084
Run_0615_223859,22.9502534866333,Phase_1_Yield_to_45,-0.0902901527641558,-0.6003606021992132,0.23155391711857395,4.748591710972497,-3.2584244188149465,0.2503552476520765,3.445158311944497,0.030322434882271567,1.0735392776805868,-0.01660858624683085,-0.2275781242987553,-0.6003606021992132,0.09988856571094759,-1.754963526972359,-1.7617826796664786,0.7320145666574359,0.18809284344401084
Run_0615_223859,23.051556825637817,Phase_1_Yield_to_45,-0.08846892582364758,-0.6003525018516014,0.2308435099230692,5.189145340868728,-3.207126919112497,0.5150303590017868,4.0467653777640855,0.03200305234081768,1.1297208198912851,-0.02655404093451795,-0.22578798863369717,-0.6003525018516014,0.10067403388531546,-1.7551217560325834,-1.7616557147284324,0.732091425775985,0.18809284344401084
Run_0615_223859,23.15331721305847,Phase_1_Yield_to_45,-0.0865863786750364,-0.6003460167440572,0.23006661031998218,4.785194527763283,-3.212681494075584,0.5814865503656546,3.4983764345627235,0.027176629947867716,1.1022172334874347,-0.02479278957166706,-0.22390747580136683,-0.6003460167440572,0.10145584476235786,-1.7551155132250458,-1.761640366892472,0.7320983762353538,0.18809284344401084
Run_0615_223859,23.255635261535645,Phase_1_Yield_to_45,-0.0846848598819453,-0.6003430708777168,0.2292744579292875,4.983690031070356,-3.2202885893263784,0.4040575270665984,3.7820160287953826,0.02708961269296586,1.0994317685285666,-0.021914205377500304,-0.22200276264102511,-0.6003430708777168,0.10224028526831289,-1.7551626288057545,-1.7616459408692426,0.7321327010269549,0.18809284344401084
Run_0615_223859,23.356611967086792,Phase_1_Yield_to_45,-0.08280985783414621,-0.6003330320745783,0.22847586242635745,5.588831580885276,-2.9970934142751773,0.5976878319956009,4.679234847824307,0.0359192964402357,1.263263377106825,-0.0192720694093238,-0.2201122436827408,-0.6003330320745783,0.10300141963550336,-1.755063220400122,-1.7616570796654272,0.7321268246284987,0.18809284344401084
Run_0615_223859,23.45677661895752,Phase_1_Yield_to_45,-0.08100392713374524,-0.600288396148611,0.2277956600265249,5.156143303908548,-3.1720316430188467,0.646378267561428,4.013256054795458,0.01608717318171627,1.2646828502033765,-0.049993111640684054,-0.21835428210863334,-0.600288396148611,0.10379742975060888,-1.7551145807067976,-1.7615998953975653,0.7320287789150428,0.18809284344401084
Run_0615_223859,23.55841326713562,Phase_1_Yield_to_45,-0.0791255861383707,-0.6002963270367321,0.2270308628343323,5.728632661308829,-2.5261022727655917,0.08450654014300969,5.140904406854484,0.052475934692528946,1.373971433837614,0.008089632229932683,-0.2164853011725915,-0.6002963270367321,0.1045848241249871,-1.755105533876552,-1.7616556725178614,0.7320350305560723,0.18809284344401084
