Ball_X,Ball_Y,Ball_Z,TCP_X,TCP_Y,TCP_Z,TCP_Rx,TCP_Ry,TCP_Rz
0.1153922975063324,-0.06168375164270401,0.4767993092536926,0.07257010561610017,-0.723369916027397,0.049988030043112947,2.294788382249255,1.6073287486585193,0.5989001448336023
0.08658653497695923,-0.2930256426334381,0.48328864574432373,0.24071056603910845,-0.6831792901585364,0.21810583695989236,2.294769217186287,1.6073407673857467,0.5989485152422973
0.3733139932155609,-0.2559961676597595,0.460091233253479,0.20042770428890427,-0.9953808365881572,0.2206910365469906,1.953301420523494,1.4597414811127352,-0.03033472804243374
0.3540649712085724,-0.2538621127605438,0.4975859522819519,0.22586248824636945,-0.9757992993645093,0.19525071011780612,1.9533048673812756,1.4597217592105773,-0.03029115146885598
0.13663533329963684,-0.2654145359992981,0.48020943999290466,0.22302020085597513,-0.752311806744153,0.19807612254964668,1.9533007306311347,1.4597116354878457,-0.030315588017506338
-0.10953446477651596,-0.2068416327238083,0.4662408232688904,0.1757952445558958,-0.49961247268919323,0.1563819213920797,1.8980423540301934,1.330608080621529,0.15762600121295325
-0.10316795855760574,-0.20947736501693726,0.3530265986919403,0.09620751755364029,-0.49958867684285146,0.23596959945006343,1.8980248168424352,1.3307040667073182,0.15767309831796306
-0.2719278335571289,-0.21483322978019714,0.3587001860141754,0.10554237500800795,-0.3229656373931379,0.2266293237171848,1.898035622340665,1.3306300899382306,0.15759975699775983
-0.19612257182598114,-0.04341240972280502,0.355909526348114,-0.014387426237824255,-0.4090094883595851,0.10669259536610703,1.8980511926479413,1.330652488274954,0.1575871508000701
-0.10142116993665695,0.08785197138786316,0.45687124133110046,-0.03784798652304604,-0.506397313210394,-0.07775232903444915,1.6086527746003703,2.2370901380238783,0.006331822107601598
-0.10824932903051376,0.23985326290130615,0.4536314904689789,-0.15784276446775033,-0.5064205678159354,-0.1977355862962598,1.725541755868839,2.5066845281865753,-0.3184843520132369
-0.10260824859142303,0.22782553732395172,0.3723074197769165,-0.21879031355529754,-0.5063796368011708,-0.13678708656889504,1.725489536811523,2.5067880507876623,-0.31833582391404974
-0.09812188893556595,0.09531386196613312,0.3735692799091339,-0.11756856786936845,-0.506362892243666,-0.03555963400418247,1.725596100375913,2.5067438263965105,-0.3182821920951348
-0.09969484806060791,0.09684180468320847,0.37955784797668457,-0.11756091129600367,-0.5063788453940121,-0.03554175062660303,1.7255214411864608,2.5067652043335595,-0.3183308294011867
0.07193470001220703,0.10693566501140594,0.38559383153915405,-0.11757032787142704,-0.6833330221290568,-0.03551612977980709,1.725558038259375,2.506712883555563,-0.3183812106216559
-0.1337536722421646,0.27018997073173523,0.5092265009880066,-0.0538450985525257,-0.6833359895076613,-0.09924003713983304,1.5356829549978557,2.085062045785371,0.15960752247757698
