Ball_X,Ball_Y,Ball_Z,TCP_X,TCP_Y,TCP_Z,TCP_Rx,TCP_Ry,TCP_Rz
-0.06474164873361588,-0.01676001586019993,0.32396405935287476,-0.20132342264629705,-0.7181688721521582,0.22628785475866267,-1.7612607865536705,-1.7562979738712983,0.7298632983834823
-0.12830449640750885,0.15144282579421997,0.5977838635444641,0.0334837837064878,-0.5556888462138292,0.08817303404142596,-1.7612991059992338,-1.7563397118154016,0.7299171338754167
-0.30110570788383484,0.149420827627182,0.5985390543937683,0.16093995602295952,-0.5556899433278877,0.21562936535022306,-1.7612349432501198,-1.7563634614329175,0.7299740258617909
-0.33792561292648315,0.1778276413679123,0.6010411381721497,0.18797450058482149,-0.5239110043866395,0.24267776474404,-1.7613134158469204,-1.7563526216743113,0.7299197862813516
-0.33527958393096924,0.1166541576385498,0.5683014988899231,0.1671801676140901,-0.5870466557966783,0.2634756005330864,-1.7613069709881843,-1.7563615823873027,0.7298920528091218
-0.15745632350444794,0.11662833392620087,0.5127527117729187,-0.0034990514026271846,-0.5870538383010906,0.16739059959762762,-1.7612069749542407,-1.7563215716488436,0.7298907568161492
0.014001695439219475,0.11642403900623322,0.507727324962616,-0.13005400184072785,-0.5870694953752309,0.040852648232733074,-1.7612581971699306,-1.7563587531906235,0.7299420564806539
0.08798226714134216,0.1536579132080078,0.5066841244697571,-0.18567040615391378,-0.5503844676071712,-0.014733688157415492,-1.761298730955901,-1.7563528949420333,0.7299584956473092
0.21279190480709076,0.1540696769952774,0.504963219165802,-0.27614872996594547,-0.5503636989969835,-0.1052252721483084,-1.7612973947249682,-1.7563191854624973,0.7299281388729372
0.31959155201911926,0.1506139636039734,0.4996933341026306,-0.3565066381143537,-0.5503455830358015,-0.18558589319481406,-1.761273082777438,-1.756313965680676,0.7298938888574023
0.23095498979091644,0.14814648032188416,0.35294419527053833,-0.4012590365753504,-0.550360529616403,-0.020416188019227788,-1.7612435442811445,-1.756358188766837,0.7298940822149838
0.22995570302009583,0.0334332212805748,0.35442137718200684,-0.40127098742164713,-0.6664083383126006,-0.020389841700112016,-1.7612804236767978,-1.7563324262366433,0.7299290449916433
0.2295055240392685,-0.07365728169679642,0.35575512051582336,-0.4012885042291848,-0.7794260701848335,-0.02041093965102589,-1.7612838593401507,-1.7563081980544408,0.7298823289817584
0.23029625415802002,-0.1374019831418991,0.3590388596057892,-0.40129311138301815,-0.8440745864848866,-0.02042725390544206,-1.7613548099704208,-1.7562873997095554,0.7298752908633797
0.04975488781929016,-0.1348094493150711,0.35920625925064087,-0.2654195034369353,-0.8440624011711654,0.1154407409822564,-1.7613002559575983,-1.7563003817746596,0.7298468383474354
0.049182597547769547,-0.02033902518451214,0.35507458448410034,-0.2654281350926611,-0.723928854929886,0.11543785887496244,-1.7612826792790641,-1.7562957922200169,0.7298598089491233
0.049296606332063675,0.0816088616847992,0.3558976948261261,-0.2654223617876525,-0.6178080312410283,0.11547190699011065,-1.7613159957385855,-1.7563207299868533,0.7299044291289735
-0.07635487616062164,0.05773447826504707,0.35883641242980957,-0.16933275082145846,-0.6422177317868165,0.2115490276527659,-1.7613032885377957,-1.7563177665548548,0.7298551550826203
-0.07568485289812088,1.2936951861775015e-05,0.3588053286075592,-0.16931983906583117,-0.701636669545626,0.2115442071586881,-1.7612747589952296,-1.7563288925144,0.729889210200134
-0.07455287873744965,-0.06849715113639832,0.35974550247192383,-0.16929085780163303,-0.7738914958883035,0.2115700592480943,-1.7613094759465064,-1.7563451499557534,0.7299683262189273
-0.05532711744308472,-0.019319191575050354,0.4980248510837555,-0.09239705107009591,-0.7243360986551313,0.1052956489470998,-1.7613247260616842,-1.7563179460401195,0.7298885731483422
-0.05490104854106903,-0.018254395574331284,0.5201609134674072,-0.07595918217810012,-0.7243339251580535,0.08887708902766203,-1.7612889074459965,-1.756329535377247,0.7299235853847594
-0.05524604767560959,-0.02098645456135273,0.3244822323322296,-0.20956148030824298,-0.7243420002906786,0.22245885634854412,-1.7613363054908935,-1.7563019414979109,0.7299171326401006
-0.05668111890554428,-0.021304506808519363,0.36029985547065735,-0.18138556439226422,-0.7243447684781988,0.1942846844720022,-1.7612706289579292,-1.7563238919586879,0.7299123493027153
-0.1380118578672409,-0.021626733243465424,0.365749329328537,-0.11974346621008036,-0.7243398291617842,0.25588063760509433,-1.7612141858712123,-1.7563468897910006,0.7298980702979552
-0.13788944482803345,0.09970755875110626,0.36187854409217834,-0.11977569987541747,-0.5981917420380115,0.25589646975166247,-1.7612842297487186,-1.7562958094972083,0.7298868947573371
-0.1378362774848938,0.10541664063930511,0.5000436305999756,-0.02385900994740675,-0.5981935620845578,0.15997278248703548,-1.7613309034939955,-1.7562925191250207,0.7298721069577602
-0.1652952879667282,0.2153565138578415,0.502008855342865,-0.004448090817884026,-0.4863516286418672,0.17938189882283467,-1.7613470115588359,-1.7562699018950776,0.7299039818778716
-0.16437146067619324,0.108548104763031,0.4076418876647949,-0.06931403265859495,-0.5911883699033119,0.24425903015662917,-1.7612838354398008,-1.756322646718923,0.7299121213790756
-0.162972092628479,0.025897346436977386,0.4117230474948883,-0.06928716611912758,-0.6765428239216376,0.2442415635524921,-1.7612078571429524,-1.7563450146306832,0.7299159728739074
-0.16295136511325836,0.02391235902905464,0.3401683270931244,-0.11832894526897991,-0.6765357176932717,0.2932695560830682,-1.761269172911285,-1.7563277449931871,0.7298829667790391
