Ball_X,Ball_Y,Ball_Z
-0.08993136882781982,-0.12987156212329865,0.5281282067298889
-0.0901508703827858,-0.13018856942653656,0.5294172763824463
-0.09021798521280289,-0.13028547167778015,0.5298113822937012
-0.08922027796506882,-0.1302592158317566,0.5297046303749084
-0.09392733126878738,-0.1299954354763031,0.5286319255828857
-0.09452036768198013,-0.12849515676498413,0.5264901518821716
-0.09348604828119278,-0.12938469648361206,0.5261483788490295
-0.09341560304164886,-0.12831498682498932,0.5257518887519836
-0.09344339370727539,-0.12835316359996796,0.5259082913398743
-0.09346872568130493,-0.1283879578113556,0.526050865650177
-0.09356536716222763,-0.12852069735527039,0.5265947580337524
-0.09361965209245682,-0.1285952627658844,0.5269002914428711
-0.0925954207777977,-0.1285260170698166,0.5266165733337402
-0.09252096712589264,-0.12842267751693726,0.5261931419372559
-0.09149421006441116,-0.12834732234477997,0.5258843898773193
-0.0914648249745369,-0.1283060908317566,0.5257154703140259
-0.0914405807852745,-0.12827208638191223,0.525576114654541
-0.09243293106555939,-0.1283004879951477,0.5256924629211426
-0.09252365678548813,-0.12939949333667755,0.5262084603309631
-0.09245658665895462,-0.12833331525325775,0.5258269906044006
-0.09244118630886078,-0.12928412854671478,0.5257393717765808
-0.0914754644036293,-0.129293292760849,0.5257766246795654
-0.09143119305372238,-0.12825891375541687,0.5255221724510193
-0.09141170978546143,-0.1292031705379486,0.5254101753234863
-0.09143005311489105,-0.1292290985584259,0.525515615940094
-0.0914672389626503,-0.1283094882965088,0.5257293581962585
-0.0914687067270279,-0.12831154465675354,0.5257377624511719
-0.09138518571853638,-0.12819437682628632,0.5252577066421509
-0.09142765402793884,-0.12825395166873932,0.5255017876625061
-0.0914444699883461,-0.1292494684457779,0.5255984663963318
-0.09144295006990433,-0.12827542424201965,0.5255897641181946
-0.09140355885028839,-0.12822015583515167,0.5253633260726929
-0.09140518307685852,-0.12822243571281433,0.5253726840019226
-0.09047715365886688,-0.12828409671783447,0.5256253480911255
-0.09138358384370804,-0.12916342914104462,0.5252485275268555
-0.0913940891623497,-0.12820687890052795,0.5253089070320129
-0.09141272306442261,-0.1292046159505844,0.5254160165786743
-0.0914386436343193,-0.12826937437057495,0.525564968585968
-0.09149210900068283,-0.12931682169437408,0.5258722901344299
-0.09140187501907349,-0.12918928265571594,0.5253536701202393
-0.09139753133058548,-0.12918314337730408,0.5253286957740784
-0.09141311049461365,-0.12920516729354858,0.525418221950531
-0.0914764553308487,-0.12832242250442505,0.5257823467254639
-0.09150931239128113,-0.12836851179599762,0.5259711742401123
-0.0914723128080368,-0.12928883731365204,0.5257585048675537
-0.09151682257652283,-0.12837903201580048,0.5260143280029297
-0.09056277573108673,-0.12840549647808075,0.5261227488517761
-0.09151353687047958,-0.12934710085391998,0.5259954333305359
-0.0915016308426857,-0.12835773825645447,0.5259270071983337
-0.09148290008306503,-0.12930381298065186,0.5258193612098694
-0.09154040366411209,-0.128412127494812,0.5261498689651489
-0.09152081608772278,-0.12838463485240936,0.5260372757911682
-0.09149249643087387,-0.12931737303733826,0.5258745551109314
-0.09149012714624405,-0.12931402027606964,0.5258609056472778
-0.09052396565675735,-0.12932294607162476,0.5258972644805908
-0.09154602140188217,-0.12939301133155823,0.5261821746826172
-0.09152738749980927,-0.1293666809797287,0.5260750651359558
-0.09156796336174011,-0.12845079600811005,0.5263082981109619
-0.09159977734088898,-0.12849541008472443,0.5264911651611328
-0.09253890067338943,-0.12942078709602356,0.5262951254844666
-0.09152591973543167,-0.12936460971832275,0.5260666608810425
-0.0914888009428978,-0.1283397376537323,0.5258532762527466
-0.09136201441287994,-0.129132941365242,0.5251245498657227
-0.09133290499448776,-0.1290917992591858,0.5249572396278381
-0.091304711997509,-0.12905193865299225,0.5247951745986938
-0.09134324640035629,-0.128135547041893,0.5250166654586792
-0.09134833514690399,-0.12814269959926605,0.5250459313392639
-0.09136725217103958,-0.1281692385673523,0.5251546502113342
-0.09133846312761307,-0.12812884151935577,0.5249891877174377
-0.09143772721290588,-0.12826809287071228,0.5255597233772278
-0.09143967926502228,-0.12827081978321075,0.5255709290504456
-0.09143345803022385,-0.12923391163349152,0.5255351662635803
-0.0914050042629242,-0.12822219729423523,0.5253716707229614
-0.09056157618761063,-0.12840379774570465,0.5261157751083374
-0.09161709994077682,-0.12949347496032715,0.5265907049179077
-0.09160883724689484,-0.12850812077522278,0.5265432000160217
-0.09153047949075699,-0.1293710470199585,0.5260928273200989
-0.09255776554346085,-0.12847375869750977,0.5264024138450623
-0.09258721023797989,-0.12948837876319885,0.5265699028968811
-0.09253740310668945,-0.12844549119472504,0.5262866020202637
-0.09346617013216019,-0.12935718894004822,0.5260365009307861
-0.09345640987157822,-0.1293436735868454,0.5259815454483032
-0.09248671680688858,-0.12837514281272888,0.5259983539581299
-0.09144912660121918,-0.12925606966018677,0.5256252288818359
-0.09239696711301804,-0.12922228872776031,0.5254878997802734
-0.09141596406698227,-0.12920917570590973,0.5254346132278442
-0.09237544238567352,-0.12919220328330994,0.5253655314445496
-0.09137078374624252,-0.12914533913135529,0.5251749753952026
-0.09231871366500854,-0.1291128695011139,0.5250428915023804
-0.09227924048900604,-0.1290576457977295,0.5248183608055115
-0.09231102466583252,-0.12910209596157074,0.5249991416931152
-0.09330391138792038,-0.12816156446933746,0.5251232981681824
-0.09339692443609238,-0.12926135957241058,0.5256467461585999
-0.09341513365507126,-0.12831434607505798,0.5257492661476135
-0.09346695244312286,-0.128385528922081,0.5260409116744995
-0.09345704317092896,-0.12934456765651703,0.5259851217269897
-0.0924907699227333,-0.12935346364974976,0.5260213613510132
-0.09346310049295425,-0.12838023900985718,0.5260192155838013
-0.0935405045747757,-0.12848655879497528,0.5264548659324646
-0.09258253872394562,-0.12948182225227356,0.5265433192253113
-0.09254364669322968,-0.12942743301391602,0.5263221263885498
-0.0925830528140068,-0.12948253750801086,0.5265462398529053
-0.0926014706492424,-0.12853440642356873,0.5266509652137756
